0,0.000000,0.000000,0.000000
1,39.903584,39.903584,0.000000
2,37.058176,37.058176,0.000000
3,38.462464,38.462464,0.000000
4,37.433472,37.433472,0.000000
5,153.705216,37.542048,116.163169
6,37.421184,37.421184,0.000000
7,37.084512,37.084512,0.000000
8,37.554272,37.554272,0.000000
9,37.214656,37.214656,0.000000
10,136.487232,37.555168,98.932064
11,37.386880,37.386880,0.000000
12,37.840000,37.840000,0.000000
13,37.470880,37.470880,0.000000
14,38.148192,38.148192,0.000000
15,130.185312,37.553472,92.631840
16,37.286912,37.286912,0.000000
17,37.409024,37.409024,0.000000
18,37.420064,37.420064,0.000000
19,37.497344,37.497344,0.000000
20,126.248833,37.590496,88.658337
21,37.346784,37.346784,0.000000
22,37.413248,37.413248,0.000000
23,37.382400,37.382400,0.000000
24,37.461152,37.461152,0.000000
25,124.320480,37.259488,87.060992
26,37.444096,37.444096,0.000000
27,37.256961,37.256961,0.000000
28,37.451296,37.451296,0.000000
29,39.159360,39.159360,0.000000
30,123.826785,37.490528,86.336257
31,37.387264,37.387264,0.000000
32,37.537408,37.537408,0.000000
33,37.463744,37.463744,0.000000
34,38.976800,38.976800,0.000000
35,126.171137,38.643648,87.527489
36,37.188832,37.188832,0.000000
37,37.201632,37.201632,0.000000
38,37.685824,37.685824,0.000000
39,37.984384,37.984384,0.000000
40,120.774080,37.223392,83.550688
41,37.410624,37.410624,0.000000
42,37.562880,37.562880,0.000000
43,37.322496,37.322496,0.000000
44,38.305312,38.305312,0.000000
45,124.325471,37.955328,86.370143
46,37.891872,37.891872,0.000000
47,38.233312,38.233312,0.000000
48,37.551552,37.551552,0.000000
49,37.624320,37.624320,0.000000
50,126.127488,39.073184,87.054304
51,38.817343,38.817343,0.000000
52,37.944288,37.944288,0.000000
53,38.855168,38.855168,0.000000
54,38.288992,38.288992,0.000000
55,124.208032,37.383008,86.825024
56,38.779296,38.779296,0.000000
57,39.644192,39.644192,0.000000
58,38.319264,38.319264,0.000000
59,37.957120,37.957120,0.000000
60,126.858592,39.424448,87.434144
61,39.815136,39.815136,0.000000
62,38.226944,38.226944,0.000000
63,37.793856,37.793856,0.000000
64,39.708608,39.708608,0.000000
65,124.579104,37.654368,86.924736
66,38.818592,38.818592,0.000000
67,38.367168,38.367168,0.000000
68,39.044096,39.044096,0.000000
69,37.606496,37.606496,0.000000
70,120.561663,37.573632,82.988031
71,37.234688,37.234688,0.000000
72,37.545344,37.545344,0.000000
73,37.716128,37.716128,0.000000
74,38.052000,38.052000,0.000000
75,124.071874,37.599488,86.472385
76,38.494688,38.494688,0.000000
77,40.613664,40.613664,0.000000
78,38.343200,38.343200,0.000000
79,37.635392,37.635392,0.000000
80,124.128734,37.449184,86.679551
81,39.461152,39.461152,0.000000
82,36.785152,36.785152,0.000000
83,37.529376,37.529376,0.000000
84,37.036672,37.036672,0.000000
85,118.478208,36.852288,81.625920
86,36.880960,36.880960,0.000000
87,36.923680,36.923680,0.000000
88,37.025664,37.025664,0.000000
89,36.761184,36.761184,0.000000
90,118.055200,36.708383,81.346817
91,36.817600,36.817600,0.000000
92,36.937088,36.937088,0.000000
93,36.678688,36.678688,0.000000
94,37.067744,37.067744,0.000000
95,119.525376,36.954464,82.570912
96,36.961728,36.961728,0.000000
97,36.777184,36.777184,0.000000
98,36.966464,36.966464,0.000000
99,36.620352,36.620352,0.000000
100,119.487040,36.963488,82.523552
101,38.772832,38.772832,0.000000
102,36.621824,36.621824,0.000000
103,38.720800,38.720800,0.000000
104,37.026527,37.026527,0.000000
105,117.679295,36.816704,80.862591
106,38.951648,38.951648,0.000000
107,36.746144,36.746144,0.000000
108,37.214848,37.214848,0.000000
109,36.662432,36.662432,0.000000
110,118.503904,37.671072,80.832831
111,37.380704,37.380704,0.000000
112,37.093280,37.093280,0.000000
113,36.473920,36.473920,0.000000
114,38.088063,38.088063,0.000000
115,117.343040,36.662976,80.680064
116,37.033792,37.033792,0.000000
117,36.692192,36.692192,0.000000
118,38.453216,38.453216,0.000000
119,37.764224,37.764224,0.000000
120,118.582561,37.956576,80.625985
121,36.859040,36.859040,0.000000
122,37.113536,37.113536,0.000000
123,36.928736,36.928736,0.000000
124,37.072640,37.072640,0.000000
125,117.227296,36.613407,80.613888
126,39.251296,39.251296,0.000000
127,37.967360,37.967360,0.000000
128,36.851903,36.851903,0.000000
129,36.745568,36.745568,0.000000
130,120.134975,39.376256,80.758720
131,37.073056,37.073056,0.000000
132,36.966016,36.966016,0.000000
133,36.543680,36.543680,0.000000
134,39.274656,39.274656,0.000000
135,117.279071,36.746368,80.532703
136,37.603328,37.603328,0.000000
137,36.564256,36.564256,0.000000
138,39.235584,39.235584,0.000000
139,37.120704,37.120704,0.000000
140,121.423520,39.280928,82.142592
141,38.406080,38.406080,0.000000
142,38.999232,38.999232,0.000000
143,38.863488,38.863488,0.000000
144,37.093568,37.093568,0.000000
145,124.411808,39.706560,84.705247
146,37.011296,37.011296,0.000000
147,36.935680,36.935680,0.000000
148,39.832161,39.832161,0.000000
149,36.887008,36.887008,0.000000
150,120.150464,38.232416,81.918048
151,36.848160,36.848160,0.000000
152,38.156160,38.156160,0.000000
153,36.534112,36.534112,0.000000
154,37.453248,37.453248,0.000000
155,121.473248,39.271713,82.201536
156,40.185312,40.185312,0.000000
157,37.780128,37.780128,0.000000
158,37.264736,37.264736,0.000000
159,38.107072,38.107072,0.000000
160,120.458912,38.106496,82.352416
161,37.209792,37.209792,0.000000
162,36.717568,36.717568,0.000000
163,36.963488,36.963488,0.000000
