frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.441216,1.998368,7.791840
1,tracking,1,1.393664,1.612480,3.713632
1,tracking,2,1.271584,1.603680,3.447808
1,tracking,3,1.261408,1.590912,3.417088
1,tracking,4,1.276896,1.592480,3.426304
1,tracking,5,1.250304,1.592320,3.405824
1,tracking,6,1.252512,1.603712,3.421184
1,tracking,7,1.256608,1.597408,3.450880
1,tracking,8,1.255424,1.585120,3.404800
1,tracking,9,1.262592,1.644960,3.469440
2,tracking,0,1.587424,1.694688,4.732928
2,tracking,1,1.244416,1.703040,3.511296
2,tracking,2,1.738752,1.941152,4.349952
2,tracking,3,1.433920,1.837920,3.948544
2,tracking,4,1.282048,1.910144,3.829760
2,tracking,5,1.258464,1.920800,3.727360
2,tracking,6,1.238016,1.960768,3.753984
2,tracking,7,1.235392,1.778464,3.554304
2,tracking,8,1.275104,1.663232,3.492864
2,tracking,9,1.251616,1.672256,3.480576
3,tracking,0,1.419136,1.680736,4.509696
3,tracking,1,1.244160,1.635424,3.436544
3,tracking,2,1.290336,1.685696,3.546112
3,tracking,3,1.747296,1.730656,4.244480
3,tracking,4,1.430784,1.686880,3.724288
3,tracking,5,1.280064,1.636320,3.491840
3,tracking,6,1.251328,1.628832,3.440928
3,tracking,7,1.238464,1.617952,3.408896
3,tracking,8,1.243040,1.625664,3.432448
3,tracking,9,1.270784,1.612736,3.428352
4,tracking,0,1.256896,1.669856,4.240288
4,tracking,1,1.244128,1.671040,3.473408
4,tracking,2,1.489920,1.755744,3.895296
4,tracking,3,1.465920,1.946176,4.006112
4,tracking,4,1.289952,1.902112,3.769344
4,tracking,5,1.254688,1.814912,3.620864
4,tracking,6,1.253568,1.968672,3.778560
4,tracking,7,1.264512,1.939744,3.752960
4,tracking,8,1.245184,1.947328,3.738624
4,tracking,9,1.235968,1.992416,3.775488
5,tracking,0,1.269984,1.738976,4.288512
5,tracking,1,1.240064,1.618688,3.408896
5,tracking,2,1.339392,1.686976,3.587072
5,tracking,3,1.672960,2.038080,4.400128
5,tracking,4,1.390816,1.997536,3.962880
5,tracking,5,1.293536,1.964672,3.811328
5,tracking,6,1.269472,1.701312,3.537920
5,tracking,7,1.269760,1.710592,3.547136
5,tracking,8,1.268640,1.705312,3.528128
5,tracking,9,1.259520,1.712448,3.531136
5,bundle_adjustment,0,3.495520,6.068224,12.923904
5,bundle_adjustment,1,3.144704,5.744640,10.983424
5,bundle_adjustment,2,2.989472,5.719040,10.692608
5,bundle_adjustment,3,2.992896,5.698944,10.770624
5,bundle_adjustment,4,2.995360,5.734528,10.705920
5,bundle_adjustment,5,2.997312,5.706080,10.687488
5,bundle_adjustment,6,3.025920,5.709664,10.717184
5,bundle_adjustment,7,3.004448,5.684544,10.675200
5,bundle_adjustment,8,2.992096,5.733376,10.690560
5,bundle_adjustment,9,2.994784,5.683200,10.655744
6,tracking,0,1.568768,1.562624,4.467712
6,tracking,1,1.297408,1.768576,3.656704
6,tracking,2,1.664608,1.918688,4.230144
6,tracking,3,1.435360,1.746720,3.787008
6,tracking,4,1.389568,1.713376,3.756032
6,tracking,5,1.267968,1.718144,3.545536
6,tracking,6,1.292384,1.706016,3.558400
6,tracking,7,1.257472,1.704544,3.511680
6,tracking,8,1.286784,1.702944,3.539968
6,tracking,9,1.267840,1.704704,3.539968
7,tracking,0,1.284992,1.701056,4.300000
7,tracking,1,1.270784,1.709888,3.543040
7,tracking,2,1.349632,1.725376,3.658752
7,tracking,3,1.624896,1.777696,4.117504
7,tracking,4,1.405280,1.743136,3.801088
7,tracking,5,1.298432,1.678592,3.646464
7,tracking,6,1.273888,1.662240,3.522560
7,tracking,7,1.334272,1.653216,3.738624
7,tracking,8,1.266016,1.920800,3.729408
7,tracking,9,1.272128,1.805888,3.683360
8,tracking,0,1.274848,1.716064,4.726560
8,tracking,1,1.283072,1.714880,3.621888
8,tracking,2,1.792000,1.809952,4.345152
8,tracking,3,1.436672,1.760896,3.799200
8,tracking,4,1.311616,1.708704,3.589120
8,tracking,5,1.289472,1.771520,3.623936
8,tracking,6,1.282080,1.666624,3.507200
8,tracking,7,1.256448,1.655040,3.453952
8,tracking,8,1.276896,1.896512,3.711424
8,tracking,9,1.251328,1.902208,3.694592
9,tracking,0,1.264736,1.813728,4.370112
9,tracking,1,1.261888,1.982304,3.799040
9,tracking,2,1.299264,1.899040,3.770368
9,tracking,3,1.712128,1.741088,4.181056
9,tracking,4,1.319744,1.657952,3.546112
9,tracking,5,1.269120,1.931360,3.750912
9,tracking,6,1.271808,1.707936,3.540992
9,tracking,7,1.293312,1.704608,3.559872
9,tracking,8,1.263424,1.705952,3.528704
9,tracking,9,1.279296,1.706016,3.533824
10,tracking,0,1.270624,1.719904,4.313216
10,tracking,1,1.280992,1.704192,3.556352
10,tracking,2,1.518592,1.856512,4.033536
10,tracking,3,1.435648,1.747072,3.827712
10,tracking,4,1.397760,1.702976,3.672064
10,tracking,5,1.278368,1.703104,3.548160
10,tracking,6,1.289664,1.702656,3.555328
10,tracking,7,1.269760,1.709120,3.535872
10,tracking,8,1.286144,1.697984,3.542016
10,tracking,9,1.356096,1.704064,3.613856
10,bundle_adjustment,0,2.573920,4.812896,10.564224
10,bundle_adjustment,1,2.401696,4.600832,9.138176
10,bundle_adjustment,2,2.386944,4.609024,9.126912
10,bundle_adjustment,3,2.387008,4.564992,9.088000
10,bundle_adjustment,4,2.399200,4.613120,9.459712
10,bundle_adjustment,5,2.398208,4.575232,9.787104
10,bundle_adjustment,6,2.389056,4.581376,9.090048
10,bundle_adjustment,7,2.396128,4.559008,9.066496
10,bundle_adjustment,8,2.396032,4.580352,9.095168
10,bundle_adjustment,9,2.400000,4.553728,9.380864
11,tracking,0,1.592320,1.571648,4.426400
11,tracking,1,1.264864,1.706048,3.571872
11,tracking,2,1.377280,1.755712,3.728384
11,tracking,3,1.549600,1.759968,4.038656
11,tracking,4,1.398784,1.853792,3.833024
11,tracking,5,1.297408,1.702912,3.565568
11,tracking,6,1.276736,1.714176,3.550304
11,tracking,7,1.290816,1.712064,3.552256
11,tracking,8,1.272384,1.709472,3.541088
11,tracking,9,1.291392,1.704224,3.547488
12,tracking,0,1.430528,1.874368,4.815552
12,tracking,1,1.272608,1.912384,3.746816
12,tracking,2,1.814592,1.835808,4.298016
12,tracking,3,1.466368,1.705504,3.776512
12,tracking,4,1.315424,1.663136,3.543040
12,tracking,5,1.294464,1.687040,3.521920
12,tracking,6,1.262752,1.848640,3.654656
12,tracking,7,1.822592,1.673984,4.065280
12,tracking,8,1.265664,1.659936,3.471456
12,tracking,9,1.277952,1.925344,3.763200
13,tracking,0,1.408768,1.802048,4.563968
13,tracking,1,1.259840,1.859840,3.673088
13,tracking,2,1.368064,1.996128,3.962912
13,tracking,3,1.496160,1.857696,4.059136
13,tracking,4,1.341440,1.966784,3.874816
13,tracking,5,1.276704,1.956480,3.789824
13,tracking,6,1.291136,1.968000,3.793920
13,tracking,7,1.273216,1.983808,3.806208
13,tracking,8,1.258624,1.908736,3.715168
13,tracking,9,1.254176,1.949056,3.748864
14,tracking,0,1.413984,1.771200,4.489152
14,tracking,1,1.359872,2.007104,3.944448
14,tracking,2,1.641472,2.044608,4.369408
14,tracking,3,1.420576,1.983264,4.012032
14,tracking,4,1.296384,1.689728,3.555328
14,tracking,5,1.285120,1.658880,3.512320
14,tracking,6,1.272704,1.654304,3.475776
14,tracking,7,1.265408,1.654560,3.481600
14,tracking,8,1.272512,1.907680,3.725312
14,tracking,9,1.284096,1.913824,3.735552
15,tracking,0,1.264416,1.799872,4.339712
15,tracking,1,1.278208,1.977600,3.806208
15,tracking,2,1.385792,1.711776,3.660800
15,tracking,3,1.748992,2.093536,4.543488
15,tracking,4,1.408000,1.988192,3.981312
15,tracking,5,1.293312,1.787936,3.633152
15,tracking,6,1.291584,1.870880,3.905920
15,tracking,7,1.285504,1.933216,3.798016
15,tracking,8,1.278080,1.932800,3.767424
15,tracking,9,1.281024,1.909792,3.732768
15,bundle_adjustment,0,2.356480,4.413824,9.826112
15,bundle_adjustment,1,2.203648,4.332928,8.787968
15,bundle_adjustment,2,2.212704,4.329472,8.647680
15,bundle_adjustment,3,2.196320,4.280480,8.574976
15,bundle_adjustment,4,2.192384,4.283392,9.037824
15,bundle_adjustment,5,2.200992,4.290560,9.243200
15,bundle_adjustment,6,2.192640,4.273152,8.578208
15,bundle_adjustment,7,2.185312,4.262208,8.548352
15,bundle_adjustment,8,2.194144,4.293344,8.726528
15,bundle_adjustment,9,2.208768,4.282656,9.025536
16,tracking,0,1.610592,1.665472,4.800512
16,tracking,1,1.364992,1.704096,3.777920
16,tracking,2,1.869824,1.961312,4.618432
16,tracking,3,1.415808,1.688192,3.716096
16,tracking,4,1.306720,1.933920,3.804160
16,tracking,5,1.283328,1.920864,3.804160
16,tracking,6,1.276928,2.033440,3.925984
16,tracking,7,1.277888,1.848320,3.670496
16,tracking,8,1.273856,1.935264,3.764224
16,tracking,9,1.257696,1.964000,3.777536
17,tracking,0,1.277824,1.772160,4.341760
17,tracking,1,1.269760,1.978016,3.796992
17,tracking,2,1.293664,1.729728,3.598336
17,tracking,3,1.575584,1.884704,4.080672
17,tracking,4,1.408864,1.929696,3.914080
17,tracking,5,1.304384,1.945824,3.811328
17,tracking,6,1.267712,1.966432,3.788832
17,tracking,7,1.269760,1.966976,3.774784
17,tracking,8,1.270176,1.912640,3.728384
17,tracking,9,1.284000,1.913696,3.736576
18,tracking,0,1.282048,1.772256,4.319232
18,tracking,1,1.276928,2.033408,3.872064
18,tracking,2,1.947584,2.140704,4.935680
18,tracking,3,1.457952,1.981888,4.071520
18,tracking,4,1.306752,1.947168,3.825760
18,tracking,5,1.275040,1.962816,3.781632
18,tracking,6,1.267936,1.879456,3.694592
18,tracking,7,1.284256,1.953888,3.778560
18,tracking,8,1.272416,1.949152,3.773440
18,tracking,9,1.279552,1.982464,3.803136
19,tracking,0,1.601632,1.778528,5.026816
19,tracking,1,1.543552,1.978784,4.216832
19,tracking,2,1.494016,2.313344,4.680096
19,tracking,3,1.456128,2.012416,4.266752
19,tracking,4,1.538016,1.999648,4.119552
19,tracking,5,1.285216,1.979008,3.808256
19,tracking,6,1.272832,1.859968,3.685440
19,tracking,7,1.290240,1.951488,3.782656
19,tracking,8,1.276928,1.962752,3.787136
19,tracking,9,1.273856,1.704384,3.530880
20,tracking,0,1.270784,1.709568,4.274400
20,tracking,1,1.280960,1.712128,3.558528
20,tracking,2,1.636384,1.887584,4.211712
20,tracking,3,1.475680,1.793280,3.903584
20,tracking,4,1.340000,1.730112,3.648544
20,tracking,5,1.281024,1.715648,3.550208
20,tracking,6,1.292544,1.708256,3.550208
20,tracking,7,1.278912,1.704768,3.554304
20,tracking,8,1.281440,1.711552,3.556704
20,tracking,9,1.266368,1.704992,3.528704
20,bundle_adjustment,0,2.210176,4.184288,9.483264
20,bundle_adjustment,1,2.077408,4.068352,8.294560
20,bundle_adjustment,2,2.051360,4.028416,8.208384
20,bundle_adjustment,3,2.079744,4.030560,8.228864
20,bundle_adjustment,4,2.057216,4.023328,8.531072
20,bundle_adjustment,5,2.051072,4.033536,8.834048
20,bundle_adjustment,6,2.034976,4.023744,8.180736
20,bundle_adjustment,7,2.038016,4.044800,8.199168
20,bundle_adjustment,8,2.049664,4.024736,8.196096
20,bundle_adjustment,9,2.052032,4.025344,8.511744
21,tracking,0,1.636608,1.580928,4.559872
21,tracking,1,1.301504,1.730080,3.697888
21,tracking,2,1.438624,1.781536,3.829760
21,tracking,3,1.691552,1.828000,4.336640
21,tracking,4,1.409024,1.741760,3.756224
21,tracking,5,1.324032,1.713280,3.602720
21,tracking,6,1.287264,1.709600,3.553344
21,tracking,7,1.287168,1.708896,3.545312
21,tracking,8,1.265664,1.704512,3.533824
21,tracking,9,1.278944,1.706176,3.540992
22,tracking,0,1.266688,1.716992,4.416160
22,tracking,1,1.309696,1.707424,3.575808
22,tracking,2,1.663776,2.166816,4.512768
22,tracking,3,1.428480,2.010848,4.033536
22,tracking,4,1.338368,2.070784,4.060160
22,tracking,5,1.299456,1.685664,3.530752
22,tracking,6,1.272224,1.660768,3.493888
22,tracking,7,1.280768,1.892128,3.717120
22,tracking,8,1.275168,1.838016,3.654976
22,tracking,9,1.267648,1.908416,3.713024
23,tracking,0,1.260832,1.800480,4.385696
23,tracking,1,1.280800,1.843168,3.670016
23,tracking,2,1.290240,1.722080,3.590496
23,tracking,3,1.904960,2.091360,4.736000
23,tracking,4,1.394688,1.846624,3.953824
23,tracking,5,1.307488,1.656128,3.513696
23,tracking,6,1.273728,1.645920,3.462144
23,tracking,7,1.281024,1.745120,3.566592
23,tracking,8,1.267008,1.901888,3.720608
23,tracking,9,1.266688,1.918880,3.738624
24,tracking,0,1.268736,1.784640,4.410784
24,tracking,1,1.292288,1.741824,3.637248
24,tracking,2,1.770624,1.763968,4.249600
24,tracking,3,1.395712,1.699328,3.688672
24,tracking,4,1.313792,1.667904,3.545088
24,tracking,5,1.305536,1.661216,3.511296
24,tracking,6,1.283904,1.665856,3.500128
24,tracking,7,1.291392,1.656864,3.496960
24,tracking,8,1.259520,1.996480,3.798016
24,tracking,9,1.267328,1.977056,3.795168
25,tracking,0,1.272192,1.794912,4.384768
25,tracking,1,1.278816,1.978496,3.811776
25,tracking,2,1.298432,1.717056,3.579936
25,tracking,3,1.624352,1.876352,4.145152
25,tracking,4,1.389728,1.888448,3.863552
25,tracking,5,1.298592,1.948800,3.802112
25,tracking,6,1.287104,1.958400,3.784704
25,tracking,7,1.271968,2.168096,3.986560
25,tracking,8,1.274720,1.668448,3.491872
25,tracking,9,1.275904,1.916352,3.750912
25,bundle_adjustment,0,2.195456,4.139040,9.449536
25,bundle_adjustment,1,2.046848,4.016096,8.318976
25,bundle_adjustment,2,2.013184,3.985408,8.243200
25,bundle_adjustment,3,2.026848,3.966144,8.229888
25,bundle_adjustment,4,2.010112,3.992608,8.541376
25,bundle_adjustment,5,2.001920,3.992992,8.781824
25,bundle_adjustment,6,2.014592,3.969024,8.075264
25,bundle_adjustment,7,2.014208,3.974240,8.085504
25,bundle_adjustment,8,2.003904,3.957760,8.054784
25,bundle_adjustment,9,2.020352,3.962880,8.381472
26,tracking,0,1.548288,1.651232,4.583424
26,tracking,1,1.310720,1.798528,3.789824
26,tracking,2,1.792800,2.006144,4.590592
26,tracking,3,1.387520,1.950368,3.931136
26,tracking,4,1.292288,1.668032,3.520768
26,tracking,5,1.291296,1.652128,3.487808
26,tracking,6,1.275264,1.661184,3.486976
26,tracking,7,1.293216,1.910464,3.743744
26,tracking,8,1.282816,1.895744,3.733632
26,tracking,9,1.269024,1.904800,3.720192
27,tracking,0,1.262912,1.767648,4.326400
