frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.266144,2.026912,7.657600
1,tracking,1,1.393664,1.830400,3.827712
1,tracking,2,1.313184,1.635200,3.531776
1,tracking,3,1.335520,1.634720,3.544064
1,tracking,4,1.321376,1.634944,3.535872
1,tracking,5,1.327584,1.647136,3.553280
1,tracking,6,1.323200,1.638464,3.540992
1,tracking,7,1.329504,1.641856,3.555328
1,tracking,8,1.345536,1.636096,3.558400
1,tracking,9,1.323296,1.694368,3.608576
2,tracking,0,1.512192,1.829312,4.807680
2,tracking,1,1.313792,1.968800,3.860480
2,tracking,2,1.689952,1.779168,4.098048
2,tracking,3,1.392640,1.655232,3.649536
2,tracking,4,1.347584,1.673696,3.588096
2,tracking,5,1.334336,1.619808,3.512320
2,tracking,6,1.318912,1.625056,3.502080
2,tracking,7,1.323648,1.614720,3.481600
2,tracking,8,1.306624,1.617696,3.482624
2,tracking,9,1.333568,1.807360,3.696640
3,tracking,0,1.449792,2.040000,4.946848
3,tracking,1,1.311744,1.938144,3.807232
3,tracking,2,1.394720,2.149248,4.205568
3,tracking,3,1.458176,1.958240,4.307968
3,tracking,4,1.371168,1.893088,3.846144
3,tracking,5,1.324032,1.911648,3.800064
3,tracking,6,1.333088,1.910976,3.794944
3,tracking,7,1.324032,1.852384,3.723264
3,tracking,8,1.308672,1.902624,3.776512
3,tracking,9,1.309984,1.908512,3.764224
4,tracking,0,1.453952,1.698528,4.533248
4,tracking,1,1.316864,1.630848,3.522560
4,tracking,2,1.392896,1.806848,3.849216
4,tracking,3,1.425504,1.718176,3.764384
4,tracking,4,1.467520,1.690016,3.880960
4,tracking,5,1.373152,1.668256,3.608576
4,tracking,6,1.375232,1.662080,3.593216
4,tracking,7,1.353728,1.658048,3.565952
4,tracking,8,1.374016,1.671840,3.592192
4,tracking,9,1.354368,1.659520,3.577888
5,tracking,0,1.478656,1.690016,4.595776
5,tracking,1,1.356192,1.667168,3.597312
5,tracking,2,1.371136,1.713472,3.654656
5,tracking,3,1.587104,1.726336,4.025344
5,tracking,4,1.431680,1.701728,3.712192
5,tracking,5,1.368320,1.907264,3.834880
5,tracking,6,1.350464,1.960128,3.874144
5,tracking,7,1.346560,1.947136,3.838976
5,tracking,8,1.355808,1.943552,3.862528
5,tracking,9,1.360896,1.948064,3.858432
5,bundle_adjustment,0,4.304896,6.135808,14.330880
5,bundle_adjustment,1,3.713824,5.643296,11.659264
5,bundle_adjustment,2,3.586496,5.599840,11.405760
5,bundle_adjustment,3,3.574336,5.612544,11.374592
5,bundle_adjustment,4,3.566144,5.618688,11.374944
5,bundle_adjustment,5,3.583104,5.605376,11.378688
5,bundle_adjustment,6,3.592160,5.580032,11.363328
5,bundle_adjustment,7,3.663328,5.569536,11.451392
5,bundle_adjustment,8,3.763872,5.840896,11.821056
5,bundle_adjustment,9,3.555328,5.500928,11.242496
6,tracking,0,1.532928,1.564768,4.494528
6,tracking,1,1.395712,1.799456,3.782656
6,tracking,2,1.735584,1.864416,4.238336
6,tracking,3,1.472192,1.767712,3.846496
6,tracking,4,1.384448,1.717088,3.677184
6,tracking,5,1.353696,1.718720,3.636608
6,tracking,6,1.375232,1.711904,3.652800
6,tracking,7,1.365216,1.715584,3.657888
6,tracking,8,1.355776,1.716256,3.637344
6,tracking,9,1.371136,1.714144,3.645440
7,tracking,0,1.365120,1.723232,4.356672
7,tracking,1,1.352960,1.714944,3.645440
7,tracking,2,1.374208,1.742912,3.705856
7,tracking,3,1.587424,1.786144,4.070400
7,tracking,4,1.436384,1.776064,3.803136
7,tracking,5,1.386784,1.712032,3.662848
7,tracking,6,1.357088,1.705696,3.629056
7,tracking,7,1.380000,1.713792,3.667968
7,tracking,8,1.372576,1.712704,3.657728
7,tracking,9,1.353728,1.713888,3.623936
8,tracking,0,1.386112,1.716992,4.455424
8,tracking,1,1.360672,1.772512,3.713024
8,tracking,2,1.711936,1.859424,4.280512
8,tracking,3,1.435648,1.770016,3.815424
8,tracking,4,1.389568,1.723072,3.697664
