frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.349920,2.005504,7.527424
1,tracking,1,1.438720,1.755488,3.918176
1,tracking,2,1.316960,1.742304,3.635200
1,tracking,3,1.286144,1.740256,3.606528
1,tracking,4,1.383424,1.976032,4.135936
1,tracking,5,1.285120,1.718592,3.774720
1,tracking,6,1.290144,1.733568,3.586048
1,tracking,7,1.282048,1.971648,3.814528
1,tracking,8,1.291296,1.923328,3.806208
1,tracking,9,1.305600,1.975552,3.873792
2,tracking,0,1.531968,2.142656,5.097472
2,tracking,1,1.272128,2.139104,3.969024
2,tracking,2,1.829888,2.149024,4.724736
2,tracking,3,1.436384,2.056224,4.081696
2,tracking,4,1.300480,2.030560,3.875840
2,tracking,5,1.280832,2.037664,3.858560
2,tracking,6,1.276096,2.014848,3.845120
2,tracking,7,1.277888,1.853472,3.807232
2,tracking,8,1.576928,1.978400,4.321440
2,tracking,9,1.290336,1.743968,3.609600
3,tracking,0,1.417216,1.995904,4.823616
3,tracking,1,1.270208,2.016480,3.845120
3,tracking,2,1.340416,2.153312,4.123776
3,tracking,3,1.387712,2.038048,4.011008
3,tracking,4,1.348992,1.866688,3.889152
3,tracking,5,1.292288,1.729728,3.581248
3,tracking,6,1.275904,1.718752,3.553280
3,tracking,7,1.262592,1.733440,3.544128
3,tracking,8,1.277760,1.879456,3.709184
3,tracking,9,1.265088,1.969344,3.782656
4,tracking,0,1.411936,2.022528,4.799488
4,tracking,1,1.289344,2.255776,4.090880
4,tracking,2,1.782784,1.975168,4.564992
4,tracking,3,1.410048,1.953344,3.953664
4,tracking,4,1.278720,2.015072,3.850240
4,tracking,5,1.269600,2.017536,3.825664
4,tracking,6,1.272896,1.885568,3.714048
4,tracking,7,1.301344,2.005888,3.877888
4,tracking,8,1.283264,1.718560,3.541184
4,tracking,9,1.262592,1.975648,3.784704
5,tracking,0,1.288832,1.861664,4.867072
5,tracking,1,1.298432,1.722304,3.689472
5,tracking,2,1.438720,1.789024,4.015104
5,tracking,3,1.527040,1.757440,3.929216
5,tracking,4,1.352064,1.733888,3.655680
5,tracking,5,1.280928,1.725536,3.574144
5,tracking,6,1.277248,1.794912,3.671040
5,tracking,7,1.278976,1.736224,3.558528
5,tracking,8,1.283072,1.723360,3.554304
5,tracking,9,1.267104,1.728544,3.536896
5,bundle_adjustment,0,3.844096,6.398976,14.150656
5,bundle_adjustment,1,3.137536,5.994624,11.365376
5,bundle_adjustment,2,3.007488,6.093824,11.264000
5,bundle_adjustment,3,2.991104,5.879136,11.096064
5,bundle_adjustment,4,2.987616,5.860352,11.619328
5,bundle_adjustment,5,3.243168,5.850240,11.817984
5,bundle_adjustment,6,3.264512,5.885120,11.424768
5,bundle_adjustment,7,3.001248,5.992672,11.140096
5,bundle_adjustment,8,3.005376,6.024448,11.158528
5,bundle_adjustment,9,3.030304,5.972736,11.163648
6,tracking,0,1.842176,1.693248,5.022752
6,tracking,1,1.478304,1.809728,3.950720
6,tracking,2,1.558528,2.041600,4.228096
6,tracking,3,1.383136,2.018912,3.972096
6,tracking,4,1.308416,1.714688,3.578880
6,tracking,5,1.271808,1.724448,3.539968
6,tracking,6,1.287168,1.712512,3.540992
6,tracking,7,1.281024,1.720608,3.546112
6,tracking,8,1.273184,1.714752,3.528064
6,tracking,9,1.261664,1.771296,3.593216
7,tracking,0,1.417152,2.045056,4.830528
7,tracking,1,1.284704,2.028000,3.861728
7,tracking,2,1.340416,2.098208,4.082816
7,tracking,3,1.594208,2.195264,4.542464
7,tracking,4,1.476608,2.017728,4.068352
7,tracking,5,1.281152,2.021056,3.859456
7,tracking,6,1.272960,1.896576,3.710368
7,tracking,7,1.282048,1.754880,3.783680
7,tracking,8,1.304576,1.731424,3.582976
7,tracking,9,1.276192,1.722752,3.540992
8,tracking,0,1.428608,1.968768,4.780928
8,tracking,1,1.281312,2.098528,3.931136
8,tracking,2,1.841152,2.133504,4.712448
8,tracking,3,1.434624,1.761760,3.860480
8,tracking,4,1.305600,1.730624,3.653632
8,tracking,5,1.284096,1.974016,3.809280
8,tracking,6,1.280960,1.726272,3.549568
8,tracking,7,1.276960,1.814528,3.641344
8,tracking,8,1.281824,1.725792,3.559520
8,tracking,9,1.264544,1.976960,3.781632
9,tracking,0,1.416960,1.779936,4.544512
9,tracking,1,1.279200,1.732512,3.568640
9,tracking,2,1.273632,1.742048,3.561472
9,tracking,3,1.551616,1.753504,3.924992
9,tracking,4,1.335712,2.001728,3.891264
9,tracking,5,1.294176,1.938784,3.792896
9,tracking,6,1.284096,1.737824,3.555328
9,tracking,7,1.274816,1.961568,3.770752
9,tracking,8,1.302528,1.727424,3.596288
9,tracking,9,1.281984,1.942016,3.777696
10,tracking,0,1.419968,1.757888,4.568064
10,tracking,1,1.270784,1.984064,3.833856
10,tracking,2,1.654688,2.083680,4.377760
10,tracking,3,1.320384,2.067104,3.966976
10,tracking,4,1.287008,1.976960,3.821728
10,tracking,5,1.277952,1.801024,3.634176
10,tracking,6,1.283072,1.716736,3.543040
10,tracking,7,1.265664,1.724864,3.535296
10,tracking,8,1.275520,1.974208,3.792896
10,tracking,9,1.281024,1.978496,3.807360
10,bundle_adjustment,0,2.674688,5.002816,11.372544
10,bundle_adjustment,1,2.605344,5.053504,9.991168
10,bundle_adjustment,2,2.551136,4.884896,10.001408
10,bundle_adjustment,3,2.709248,4.820256,9.970688
10,bundle_adjustment,4,2.576384,5.023456,10.264736
10,bundle_adjustment,5,2.596864,5.135776,10.872832
10,bundle_adjustment,6,2.596864,5.106848,10.035200
10,bundle_adjustment,7,2.600832,4.797440,9.723904
10,bundle_adjustment,8,2.950144,4.809792,10.181632
10,bundle_adjustment,9,2.587648,5.074784,10.300512
11,tracking,0,1.858304,1.613248,5.052416
11,tracking,1,1.310912,1.738048,3.612672
11,tracking,2,1.340704,1.926528,3.979328
11,tracking,3,1.632512,1.795840,4.281344
11,tracking,4,1.403040,1.787680,3.770368
11,tracking,5,1.287168,1.729024,3.577184
11,tracking,6,1.287872,1.729024,3.561472
11,tracking,7,1.267712,1.725024,3.537952
11,tracking,8,1.268576,1.724064,3.542080
11,tracking,9,1.289056,1.865728,3.689504
12,tracking,0,1.403904,1.820832,4.645888
12,tracking,1,1.279616,1.723072,3.551232
12,tracking,2,1.451648,1.905536,4.057088
12,tracking,3,1.420608,1.771296,3.792960
12,tracking,4,1.321984,1.733152,3.614720
12,tracking,5,1.284896,1.720544,3.540992
12,tracking,6,1.269504,1.719200,3.524608
12,tracking,7,1.277280,1.892512,3.712000
12,tracking,8,1.276704,1.961248,3.786752
12,tracking,9,1.267808,1.978048,3.776512
13,tracking,0,1.406240,1.762304,4.590976
13,tracking,1,1.254592,1.719936,3.522560
13,tracking,2,1.289216,1.770208,3.611648
13,tracking,3,1.727872,1.983904,4.411392
13,tracking,4,1.379392,1.972736,3.981600
13,tracking,5,1.295392,1.729920,3.573760
13,tracking,6,1.257472,1.718208,3.510688
13,tracking,7,1.284096,1.722848,3.546112
13,tracking,8,1.270880,1.963552,3.779712
13,tracking,9,1.259968,1.919328,3.715072
14,tracking,0,1.396736,1.825184,4.643904
14,tracking,1,1.264928,1.727680,3.540064
14,tracking,2,1.625440,2.265888,4.552704
14,tracking,3,1.305312,2.062752,3.938304
14,tracking,4,1.296384,2.038752,3.877280
14,tracking,5,1.271808,1.734976,3.546112
14,tracking,6,1.274944,1.983008,3.793920
14,tracking,7,1.260736,1.716640,3.515744
14,tracking,8,1.293504,1.912128,3.774784
14,tracking,9,1.284512,1.991232,3.823616
15,tracking,0,1.408000,1.924288,4.703008
15,tracking,1,1.278080,2.040000,3.864576
15,tracking,2,1.337632,1.766176,3.691520
15,tracking,3,1.616992,2.019072,4.269056
15,tracking,4,1.363744,1.894560,3.823744
15,tracking,5,1.287584,1.737184,3.614720
15,tracking,6,1.269536,1.713472,3.531872
15,tracking,7,1.282336,1.722080,3.567616
15,tracking,8,1.280032,1.981184,3.817472
15,tracking,9,1.279328,1.968800,3.793280
15,bundle_adjustment,0,2.555904,4.617216,10.653696
15,bundle_adjustment,1,2.365792,4.473984,9.257984
15,bundle_adjustment,2,2.401600,4.694016,9.419776
15,bundle_adjustment,3,2.397184,4.541472,9.253920
15,bundle_adjustment,4,2.212032,4.516864,9.593856
15,bundle_adjustment,5,2.175328,4.428800,9.468928
15,bundle_adjustment,6,2.384960,4.391936,9.102336
