frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.458624,2.047296,7.731456
1,tracking,1,1.462624,1.734080,3.851264
1,tracking,2,1.278784,1.706848,3.546112
1,tracking,3,1.285248,1.725280,3.571712
1,tracking,4,1.324064,1.905504,3.783680
1,tracking,5,1.287168,1.738112,3.576832
1,tracking,6,1.312000,1.942816,3.803136
1,tracking,7,1.295296,1.943776,3.791872
1,tracking,8,1.300480,1.829824,3.678208
1,tracking,9,1.302880,1.781728,3.642368
2,tracking,0,1.533888,1.976992,4.945920
2,tracking,1,1.284768,1.844640,3.748864
2,tracking,2,1.678336,2.069792,4.541792
2,tracking,3,1.404992,1.995520,4.041728
2,tracking,4,1.470528,1.785152,4.005952
2,tracking,5,1.289312,1.771072,3.604480
2,tracking,6,1.280384,1.776992,3.590144
2,tracking,7,1.280960,1.770016,3.577856
2,tracking,8,1.286080,1.765728,3.582976
2,tracking,9,1.275008,2.036576,3.862528
3,tracking,0,1.278688,1.869792,4.361216
3,tracking,1,1.293408,1.889664,3.725408
3,tracking,2,1.337344,1.857472,3.825664
3,tracking,3,1.485920,1.780512,3.896320
3,tracking,4,1.360832,1.821696,3.760128
3,tracking,5,1.298528,1.821184,3.682304
3,tracking,6,1.293312,1.818112,3.671040
3,tracking,7,1.291264,1.820864,3.676576
3,tracking,8,1.291008,1.822208,3.682304
3,tracking,9,1.298304,1.821280,3.684352
4,tracking,0,1.295424,1.818528,4.399008
4,tracking,1,1.282048,1.835712,3.688448
4,tracking,2,1.749824,1.957024,4.386816
4,tracking,3,1.397440,1.853568,3.848192
4,tracking,4,1.320608,1.816704,3.708928
4,tracking,5,1.277952,1.823296,3.655680
4,tracking,6,1.305024,1.812096,3.676160
4,tracking,7,1.299456,1.817600,3.680256
4,tracking,8,1.294752,1.823456,3.667360
4,tracking,9,1.294336,1.815616,3.665920
5,tracking,0,1.288192,1.820352,4.350976
5,tracking,1,1.289888,1.820384,3.666944
5,tracking,2,1.407904,1.885728,3.887104
5,tracking,3,1.521664,1.859360,3.986816
5,tracking,4,1.396640,1.826688,3.815424
5,tracking,5,1.298272,1.806240,3.665920
5,tracking,6,1.295008,1.825376,3.677184
5,tracking,7,1.295168,1.811040,3.659776
5,tracking,8,1.294336,1.815456,3.674112
5,tracking,9,1.288544,1.820672,3.655680
5,bundle_adjustment,0,3.496960,6.279168,13.405408
5,bundle_adjustment,1,3.248512,5.994496,11.700224
5,bundle_adjustment,2,3.032288,5.934112,11.348992
5,bundle_adjustment,3,3.069952,5.931008,11.305984
5,bundle_adjustment,4,3.024928,5.963904,11.299840
5,bundle_adjustment,5,3.064992,5.948416,11.331584
5,bundle_adjustment,6,3.012608,5.950304,11.259904
5,bundle_adjustment,7,3.031616,5.938912,11.267072
5,bundle_adjustment,8,3.030016,5.928960,11.268096
5,bundle_adjustment,9,3.040256,5.943360,11.277408
6,tracking,0,1.592320,1.632672,4.523008
6,tracking,1,1.304576,1.846656,3.799040
6,tracking,2,1.628928,1.902144,4.277504
6,tracking,3,1.373184,1.857664,3.833856
6,tracking,4,1.316928,1.815904,3.696640
6,tracking,5,1.302912,1.808672,3.666944
6,tracking,6,1.289024,1.812384,3.647680
6,tracking,7,1.301504,1.813952,3.667968
6,tracking,8,1.296768,1.810656,3.666240
6,tracking,9,1.295232,1.816768,3.658752
7,tracking,0,1.289472,1.811392,4.396704
7,tracking,1,1.286144,1.812192,3.670016
7,tracking,2,1.324032,1.996000,3.987808
7,tracking,3,1.622592,1.888800,4.416512
7,tracking,4,1.358816,1.817920,3.755008
7,tracking,5,1.295296,1.812128,3.659776
7,tracking,6,1.305600,1.799808,3.659776
7,tracking,7,1.287840,1.812480,3.658752
7,tracking,8,1.285152,1.811232,3.647488
7,tracking,9,1.302432,1.805152,3.661824
8,tracking,0,1.283776,1.814304,4.353024
8,tracking,1,1.283072,1.829696,3.703808
8,tracking,2,1.760352,1.940416,4.393152
8,tracking,3,1.393504,1.841984,3.832832
8,tracking,4,1.312768,1.813504,3.678208
8,tracking,5,1.340128,1.806752,3.700736
8,tracking,6,1.297792,1.805792,3.653632
8,tracking,7,1.277952,1.815296,3.641344
8,tracking,8,1.294560,1.807072,3.649536
8,tracking,9,1.298144,1.807712,3.658752
9,tracking,0,1.283328,1.816064,4.317184
9,tracking,1,1.297632,1.814816,3.673088
9,tracking,2,1.353568,2.041952,4.063232
9,tracking,3,1.506304,1.876128,4.127744
9,tracking,4,1.347904,1.824640,3.742752
9,tracking,5,1.307072,1.808832,3.675136
9,tracking,6,1.292288,1.806720,3.660800
9,tracking,7,1.291200,1.815136,3.665920
9,tracking,8,1.305216,1.810560,3.673248
9,tracking,9,1.291264,1.812192,3.662848
10,tracking,0,1.280672,1.853216,4.336512
10,tracking,1,1.306560,1.854272,3.719168
10,tracking,2,1.793024,1.989408,4.419584
10,tracking,3,1.959680,1.823008,4.601856
10,tracking,4,1.316064,1.763296,3.653696
10,tracking,5,1.314912,1.769984,3.645440
10,tracking,6,1.304640,1.755904,3.608576
10,tracking,7,1.287392,1.758976,3.597312
10,tracking,8,1.298432,1.757568,3.617792
10,tracking,9,1.305600,1.807424,3.706112
10,bundle_adjustment,0,2.577760,4.952064,10.972160
10,bundle_adjustment,1,2.435072,4.773888,9.664512
10,bundle_adjustment,2,2.431744,4.727808,9.589760
10,bundle_adjustment,3,2.411520,4.743168,9.594304
10,bundle_adjustment,4,2.429952,4.745216,9.930048
10,bundle_adjustment,5,2.437888,4.752672,10.330976
10,bundle_adjustment,6,2.417664,4.734976,9.591808
10,bundle_adjustment,7,2.412672,4.736160,9.587712
10,bundle_adjustment,8,2.414848,4.743168,9.592832
10,bundle_adjustment,9,2.415424,4.722688,9.890144
11,tracking,0,1.549440,1.640672,4.439008
11,tracking,1,1.309056,1.814880,3.692800
11,tracking,2,1.340416,2.003264,4.013056
11,tracking,3,1.386496,1.859040,3.870720
11,tracking,4,1.360160,1.826432,3.772416
11,tracking,5,1.289504,1.810336,3.680256
11,tracking,6,1.297408,1.812800,3.653760
11,tracking,7,1.287776,1.818048,3.665920
11,tracking,8,1.304384,1.817248,3.679232
11,tracking,9,1.307872,1.799712,3.654720
12,tracking,0,1.448960,1.835456,4.613856
12,tracking,1,1.276928,1.808832,3.674208
12,tracking,2,1.927168,1.906080,4.566240
