frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.153824,2.182752,7.905600
1,tracking,1,1.521664,1.847104,4.128544
1,tracking,2,1.307648,1.867008,3.934208
1,tracking,3,1.284896,1.881120,3.728384
1,tracking,4,1.281312,1.871744,3.710976
1,tracking,5,1.301504,1.930208,4.011008
1,tracking,6,1.290240,1.868096,3.748864
1,tracking,7,1.275200,1.885312,3.727360
1,tracking,8,1.300480,2.063552,3.931136
1,tracking,9,1.290336,1.944736,3.794368
2,tracking,0,1.292288,1.823392,4.496960
2,tracking,1,1.270720,2.058176,4.231168
2,tracking,2,1.708608,2.111072,4.481024
2,tracking,3,1.728416,2.071328,4.619264
2,tracking,4,1.309568,1.998272,3.898368
2,tracking,5,1.289280,1.752992,3.613696
2,tracking,6,1.332224,1.702432,3.805184
2,tracking,7,1.304704,1.954688,3.850240
2,tracking,8,1.282048,1.939360,3.781632
2,tracking,9,1.303552,1.945280,3.806208
3,tracking,0,1.428480,1.852576,4.656128
3,tracking,1,1.307200,1.938624,3.797024
3,tracking,2,1.325056,2.035072,4.087808
3,tracking,3,1.636800,2.019648,4.549632
3,tracking,4,1.361728,1.949664,3.934432
3,tracking,5,1.310496,1.748416,3.612672
3,tracking,6,1.300416,1.986912,3.833856
3,tracking,7,1.297408,1.989856,3.839264
3,tracking,8,1.285088,1.934912,3.762464
3,tracking,9,1.289216,1.980480,3.817472
4,tracking,0,1.435904,1.964864,4.766624
4,tracking,1,1.295104,1.999840,3.851680
4,tracking,2,1.681344,2.233760,4.643840
4,tracking,3,1.395712,2.069888,4.055104
4,tracking,4,1.323072,2.039232,3.922944
4,tracking,5,1.312032,2.036736,3.897728
4,tracking,6,1.311552,2.069088,3.928064
4,tracking,7,1.318208,1.905536,3.787008
4,tracking,8,1.293344,1.745792,3.605728
4,tracking,9,1.312768,2.004352,3.882176
5,tracking,0,1.433600,1.902464,4.711328
5,tracking,1,1.298656,1.741248,3.596288
5,tracking,2,1.312864,1.765536,3.643392
5,tracking,3,1.616576,1.796096,4.106240
5,tracking,4,1.373280,1.753568,3.717120
5,tracking,5,1.315168,1.765280,3.643616
5,tracking,6,1.299456,1.741792,3.593632
5,tracking,7,1.298528,1.747168,3.586048
5,tracking,8,1.309696,1.990976,3.841024
5,tracking,9,1.307648,1.906176,3.757056
5,bundle_adjustment,0,3.941376,6.344704,14.296064
5,bundle_adjustment,1,3.459072,6.125568,12.092416
5,bundle_adjustment,2,3.298752,5.993472,11.702272
5,bundle_adjustment,3,3.294816,6.023072,11.597824
5,bundle_adjustment,4,3.073184,5.970944,11.526144
5,bundle_adjustment,5,3.055680,5.884256,11.156800
5,bundle_adjustment,6,3.065792,5.949440,11.355136
5,bundle_adjustment,7,3.072864,5.995520,11.369472
5,bundle_adjustment,8,3.040256,5.960704,11.285504
5,bundle_adjustment,9,3.034496,5.893472,11.139072
6,tracking,0,1.700640,1.952704,5.311488
6,tracking,1,1.637376,1.808768,4.465248
6,tracking,2,1.624256,2.066272,4.338080
6,tracking,3,1.361920,2.020896,3.956736
6,tracking,4,1.325056,1.989408,3.932480
6,tracking,5,1.299040,1.985792,3.850240
6,tracking,6,1.301280,1.723680,3.568640
6,tracking,7,1.645024,1.802816,4.000768
6,tracking,8,1.287136,2.019360,3.851360
6,tracking,9,1.291360,1.986464,3.824992
7,tracking,0,1.289216,1.843840,4.435968
7,tracking,1,1.339392,1.735712,3.836288
7,tracking,2,1.307648,1.745600,3.616768
7,tracking,3,1.900640,1.807168,4.673536
7,tracking,4,1.352704,1.759808,3.852288
7,tracking,5,1.354752,1.739712,3.889344
7,tracking,6,1.352896,1.815744,3.731488
7,tracking,7,1.309984,1.934336,3.811328
7,tracking,8,1.297312,1.984128,3.844288
