frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.471936,1.955232,7.654400
1,tracking,1,1.474592,1.718240,4.069376
1,tracking,2,1.402880,1.654464,3.634176
1,tracking,3,1.396032,1.651264,3.663872
1,tracking,4,1.383488,1.650272,3.597312
1,tracking,5,1.601536,1.869504,4.291584
1,tracking,6,1.383872,1.896000,3.850592
1,tracking,7,1.381216,1.899008,3.850240
1,tracking,8,1.393664,1.896000,3.891200
1,tracking,9,1.394688,1.921376,3.896320
2,tracking,0,1.430624,1.916896,5.157888
2,tracking,1,1.388832,2.012480,4.296704
2,tracking,2,1.529728,2.147328,4.458496
2,tracking,3,1.459040,2.047360,4.109312
2,tracking,4,1.377376,1.978688,3.908608
2,tracking,5,1.362976,1.690560,3.628032
2,tracking,6,1.371232,1.681440,3.593216
2,tracking,7,1.371264,1.677344,3.602432
2,tracking,8,1.360640,1.679520,3.596288
2,tracking,9,1.377280,1.919520,3.849216
3,tracking,0,1.370080,1.951488,4.645056
3,tracking,1,1.364928,1.708160,3.612768
3,tracking,2,1.371136,1.742720,3.683456
3,tracking,3,1.496064,2.140672,4.323328
3,tracking,4,1.438720,1.995040,4.017152
3,tracking,5,1.378464,1.946176,3.905536
3,tracking,6,1.379712,1.929088,3.869696
3,tracking,7,1.356480,1.707168,3.609600
3,tracking,8,1.376256,1.931392,3.855360
3,tracking,9,1.364032,1.914848,3.824640
4,tracking,0,1.501760,2.148128,4.973984
4,tracking,1,1.356800,2.113536,4.021504
4,tracking,2,1.623040,1.781344,4.039680
4,tracking,3,1.432672,1.725824,3.835904
4,tracking,4,1.389344,1.686368,3.694592
4,tracking,5,1.362080,1.918048,3.829760
4,tracking,6,1.383264,1.932768,3.852288
4,tracking,7,1.366016,1.912032,3.808256
4,tracking,8,1.364992,1.873536,3.780608
4,tracking,9,1.366720,1.675296,3.573760
5,tracking,0,1.487872,1.804896,4.608960
5,tracking,1,1.357952,1.686080,3.592192
5,tracking,2,1.388512,1.723936,3.676160
5,tracking,3,1.536352,1.740864,3.936480
5,tracking,4,1.487008,1.714688,3.784032
5,tracking,5,1.390592,1.677120,3.619840
5,tracking,6,1.356064,1.675616,3.564928
5,tracking,7,1.347584,1.673088,3.566592
5,tracking,8,1.348608,1.903840,3.795392
5,tracking,9,1.364032,1.922496,3.822656
5,bundle_adjustment,0,4.063168,6.012928,13.849408
5,bundle_adjustment,1,3.767424,5.599296,11.889664
5,bundle_adjustment,2,3.650496,5.614688,11.532288
5,bundle_adjustment,3,3.652896,5.564416,11.480064
5,bundle_adjustment,4,3.603392,5.618784,11.560960
5,bundle_adjustment,5,3.632128,5.572448,11.561248
5,bundle_adjustment,6,3.624416,5.621760,11.608064
5,bundle_adjustment,7,3.646656,5.554848,11.477120
5,bundle_adjustment,8,3.801856,5.619712,11.761664
5,bundle_adjustment,9,3.883008,5.805728,12.002304
6,tracking,0,1.490528,1.545664,4.398432
6,tracking,1,1.381280,1.810272,3.773440
6,tracking,2,1.700864,1.859552,4.238688
6,tracking,3,1.444864,1.777024,3.822592
6,tracking,4,1.402784,1.723616,3.709952
