frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.228224,2.104608,7.528448
1,tracking,1,1.491040,1.820384,4.028608
1,tracking,2,1.321024,1.620768,3.537920
1,tracking,3,1.260928,1.614016,3.439616
1,tracking,4,1.275648,1.611968,3.452928
1,tracking,5,1.256864,1.708832,3.560448
1,tracking,6,1.280160,1.638816,3.470336
1,tracking,7,1.267904,1.642592,3.470336
1,tracking,8,1.276928,1.634432,3.470336
1,tracking,9,1.274240,1.945088,3.820544
2,tracking,0,1.330176,1.801184,4.496384
2,tracking,1,1.267712,1.690176,3.549184
2,tracking,2,1.664256,1.736448,4.072576
2,tracking,3,1.393312,1.701952,3.692576
2,tracking,4,1.336960,1.714592,3.619040
2,tracking,5,1.267712,1.660384,3.473600
2,tracking,6,1.269760,1.658080,3.468672
2,tracking,7,1.245184,1.916704,3.703808
2,tracking,8,1.263456,1.912128,3.713024
2,tracking,9,1.283072,1.912288,3.739648
3,tracking,0,1.597152,1.752320,5.025792
3,tracking,1,1.690656,2.080608,4.570336
3,tracking,2,1.292288,2.149568,4.071424
3,tracking,3,1.471488,1.867936,4.229344
3,tracking,4,1.501184,2.001312,4.253696
3,tracking,5,1.266528,1.868896,3.680448
3,tracking,6,1.261856,1.947680,3.748256
3,tracking,7,1.249632,2.060544,3.852288
3,tracking,8,1.253376,1.985984,3.766624
3,tracking,9,1.259296,1.846688,3.696640
4,tracking,0,1.395392,1.977856,4.794656
4,tracking,1,1.263584,1.665408,3.466336
4,tracking,2,1.819744,1.886464,4.326432
4,tracking,3,1.416320,1.986272,4.214784
4,tracking,4,1.304576,1.928768,3.868672
4,tracking,5,1.275904,1.922624,3.830784
4,tracking,6,1.320544,1.716672,3.783904
4,tracking,7,1.262880,1.919264,3.715072
4,tracking,8,1.258496,1.910208,3.714048
4,tracking,9,1.274720,1.657088,3.460096
5,tracking,0,1.399808,1.833568,4.602688
5,tracking,1,1.261568,1.800832,3.605504
5,tracking,2,1.266688,1.980032,4.185088
5,tracking,3,1.551424,1.925792,4.407072
5,tracking,4,1.313984,1.804992,3.798208
5,tracking,5,1.270976,1.663584,3.489184
5,tracking,6,1.257824,1.660384,3.444736
5,tracking,7,1.250432,1.655552,3.434784
5,tracking,8,1.257152,1.773568,3.566592
5,tracking,9,1.251328,1.653632,3.437568
5,bundle_adjustment,0,3.839232,6.032128,13.806400
5,bundle_adjustment,1,3.396992,5.678080,11.262144
5,bundle_adjustment,2,3.238912,5.669024,11.120096
5,bundle_adjustment,3,3.211296,5.813248,11.253760
5,bundle_adjustment,4,3.244096,5.828608,11.068576
5,bundle_adjustment,5,3.006464,5.762048,10.892288
5,bundle_adjustment,6,2.975872,5.857280,10.808320
5,bundle_adjustment,7,2.982048,5.763712,10.732608
5,bundle_adjustment,8,3.017120,5.797888,10.783968
5,bundle_adjustment,9,2.982816,5.784576,10.830848
6,tracking,0,1.801216,1.663328,4.931456
6,tracking,1,1.380160,1.736160,3.774464
6,tracking,2,1.483776,1.697632,3.802112
6,tracking,3,1.344864,1.669280,3.570688
6,tracking,4,1.287168,1.948704,3.818496
6,tracking,5,1.256480,1.662048,3.470336
6,tracking,6,1.269920,1.654752,3.451904
6,tracking,7,1.254400,1.656864,3.449856
6,tracking,8,1.262496,1.910496,3.705856
6,tracking,9,1.249600,1.663232,3.440640
7,tracking,0,1.619968,1.736576,5.001504
7,tracking,1,1.348800,1.660672,3.658752
7,tracking,2,1.407104,1.708096,3.874816
7,tracking,3,1.542144,1.968416,4.277248
7,tracking,4,1.340128,2.096576,3.988512
7,tracking,5,1.286176,1.659328,3.502080
7,tracking,6,1.270784,1.668672,3.488992
7,tracking,7,1.338368,1.689728,3.883296
7,tracking,8,1.284096,1.913248,3.749888
7,tracking,9,1.257504,1.734176,3.539232
8,tracking,0,1.395520,1.811744,4.598112
8,tracking,1,1.256992,1.722560,3.519488
8,tracking,2,1.711776,1.753280,4.099168
8,tracking,3,1.332224,1.672032,3.581152
8,tracking,4,1.314816,1.654912,3.511296
8,tracking,5,1.243904,1.810944,3.591168
8,tracking,6,1.328256,1.659616,3.549184
8,tracking,7,1.255680,1.656896,3.462144
8,tracking,8,1.277984,1.654272,3.474848
8,tracking,9,1.255424,1.736640,3.551616
9,tracking,0,1.397504,1.836736,4.550304
9,tracking,1,1.242016,1.790368,3.573024
9,tracking,2,1.409024,1.727104,3.717120
9,tracking,3,1.618912,1.973024,4.296704
9,tracking,4,1.345792,2.046944,3.960992
9,tracking,5,1.276192,1.967456,3.780608
9,tracking,6,1.258208,1.965344,3.761408
9,tracking,7,1.263232,1.905600,3.699712
9,tracking,8,1.268672,1.956480,3.914976
9,tracking,9,1.257824,1.663872,3.460256
10,tracking,0,1.405568,1.851424,4.595552
10,tracking,1,1.254240,1.820448,3.616768
10,tracking,2,1.682656,2.026880,4.507904
10,tracking,3,1.463392,1.899072,4.057056
10,tracking,4,1.301632,1.688352,3.589120
10,tracking,5,1.258496,1.665600,3.464192
10,tracking,6,1.266656,1.658560,3.460096
10,tracking,7,1.264896,1.657920,3.456000
10,tracking,8,1.267008,1.651552,3.453248
10,tracking,9,1.276960,1.655136,3.475456
10,bundle_adjustment,0,2.762752,4.758528,10.970016
10,bundle_adjustment,1,2.623296,4.687872,9.501696
10,bundle_adjustment,2,2.588000,4.677984,9.413984
10,bundle_adjustment,3,2.595584,4.599808,9.362432
10,bundle_adjustment,4,2.586848,4.752096,9.833600
10,bundle_adjustment,5,2.585184,4.558784,10.111712
10,bundle_adjustment,6,2.582432,4.682752,9.427968
10,bundle_adjustment,7,2.598912,4.661248,9.445536
10,bundle_adjustment,8,2.676544,4.664032,9.500032
10,bundle_adjustment,9,2.595008,4.649984,9.731072
11,tracking,0,1.559552,1.724576,4.729536
11,tracking,1,1.279168,1.815392,3.722912
11,tracking,2,1.328128,1.773440,3.929088
11,tracking,3,1.556480,1.709952,3.974240
11,tracking,4,1.386592,1.903840,4.104192
11,tracking,5,1.270784,1.663904,3.675136
11,tracking,6,1.263584,1.668352,3.478528
11,tracking,7,1.303488,1.735904,3.581952
11,tracking,8,1.261952,1.666944,3.475456
11,tracking,9,1.256448,1.851296,3.637600
12,tracking,0,1.393664,1.848160,4.684800
12,tracking,1,1.242112,1.814496,3.597312
12,tracking,2,1.749760,2.009120,4.475904
12,tracking,3,1.365664,1.887488,3.833856
12,tracking,4,1.270720,1.698176,3.538944
12,tracking,5,1.262400,1.664672,3.459488
12,tracking,6,1.256288,1.660960,3.446784
12,tracking,7,1.273856,1.654752,3.457056
12,tracking,8,1.255424,1.661280,3.448832
12,tracking,9,1.254304,1.656672,3.448000
13,tracking,0,1.399552,1.819584,4.594016
13,tracking,1,1.261568,1.973184,3.766272
13,tracking,2,1.370112,2.147392,4.101376
13,tracking,3,1.444864,1.747872,3.824640
13,tracking,4,1.351680,1.758560,3.758080
13,tracking,5,1.277952,1.674688,3.622912
13,tracking,6,1.257280,1.665728,3.463168
13,tracking,7,1.593344,1.658016,4.060160
13,tracking,8,1.268448,1.658912,3.462144
13,tracking,9,1.252352,1.670976,3.449856
14,tracking,0,1.391072,1.833376,4.674560
14,tracking,1,1.251648,1.824192,3.627008
14,tracking,2,1.767776,2.048128,4.545696
14,tracking,3,1.352704,1.882784,3.909408
14,tracking,4,1.296384,1.695616,3.536896
14,tracking,5,1.264576,1.662656,3.460224
14,tracking,6,1.257728,1.663456,3.450176
14,tracking,7,1.264640,1.900096,3.708928
14,tracking,8,1.255040,1.893568,3.682304
14,tracking,9,1.254400,1.653024,3.448992
15,tracking,0,1.397184,1.797216,4.553728
15,tracking,1,1.254240,1.948576,3.749888
15,tracking,2,1.380288,2.075872,4.019200
15,tracking,3,1.502080,1.988864,4.123648
15,tracking,4,1.327008,1.970688,3.947680
15,tracking,5,1.264736,1.988128,3.802112
15,tracking,6,1.259296,1.679712,3.469600
15,tracking,7,1.274880,1.656992,3.464192
15,tracking,8,1.257248,1.656800,3.449216
15,tracking,9,1.260416,1.900352,3.692544
15,bundle_adjustment,0,2.568768,4.479104,10.362880
15,bundle_adjustment,1,2.412224,4.324576,8.922112
15,bundle_adjustment,2,2.226240,4.286464,8.690688
15,bundle_adjustment,3,2.204800,4.212032,8.560640
15,bundle_adjustment,4,2.412256,4.404384,9.390080
15,bundle_adjustment,5,2.394688,4.167680,9.418752
15,bundle_adjustment,6,2.393088,4.233280,8.787968
15,bundle_adjustment,7,2.380608,4.473024,9.007104
15,bundle_adjustment,8,2.376512,4.415776,8.943616
15,bundle_adjustment,9,2.376320,4.262112,9.082880
16,tracking,0,1.556480,1.642176,4.607296
16,tracking,1,1.278592,1.752864,3.775488
16,tracking,2,1.740672,1.742560,4.443136
16,tracking,3,1.351680,1.766272,3.692640
16,tracking,4,1.289376,1.926336,3.774464
16,tracking,5,1.273600,1.907520,3.723264
16,tracking,6,1.252352,1.905472,3.691616
16,tracking,7,1.257024,1.872544,3.656704
16,tracking,8,1.266464,1.900480,3.694592
16,tracking,9,1.280000,1.955744,3.794336
17,tracking,0,1.261408,1.741056,4.237536
17,tracking,1,1.263840,1.733280,3.540032
17,tracking,2,1.281664,1.682944,3.510336
17,tracking,3,1.672288,1.972352,4.310176
17,tracking,4,1.378304,1.951360,3.893248
17,tracking,5,1.274880,1.761376,3.586080
17,tracking,6,1.307648,1.677536,3.567616
17,tracking,7,1.285696,1.660896,3.505216
17,tracking,8,1.256448,1.658656,3.466240
17,tracking,9,1.267776,1.925568,3.737600
18,tracking,0,1.277952,1.752032,4.333632
18,tracking,1,1.276928,1.659040,3.513344
18,tracking,2,1.414048,1.837472,3.968000
18,tracking,3,1.453728,1.975200,4.124672
18,tracking,4,1.397440,2.057088,4.012032
18,tracking,5,1.300352,1.989120,3.822592
18,tracking,6,1.263584,1.784640,3.584000
18,tracking,7,1.277120,2.012832,4.011008
18,tracking,8,1.269952,1.935648,3.937536
18,tracking,9,1.309440,1.941504,3.977216
19,tracking,0,1.390144,1.883424,4.584448
19,tracking,1,1.265664,1.964928,3.810528
19,tracking,2,1.431552,1.970784,4.332544
19,tracking,3,1.477472,2.010848,4.374368
19,tracking,4,1.752128,1.966016,4.293632
19,tracking,5,1.319776,1.897920,3.991552
19,tracking,6,1.319936,1.670688,3.750912
19,tracking,7,1.280000,1.938336,3.778624
19,tracking,8,1.278176,1.918624,3.773440
19,tracking,9,1.254400,1.942592,3.738624
20,tracking,0,1.402592,1.745504,4.473824
20,tracking,1,1.254400,1.668064,3.479552
20,tracking,2,1.312096,1.838144,3.793280
20,tracking,3,1.356672,1.741792,3.720352
20,tracking,4,1.320960,1.717792,3.616768
20,tracking,5,1.277184,1.708864,3.542016
20,tracking,6,1.264064,1.701856,3.526688
20,tracking,7,1.273856,1.713888,3.542016
20,tracking,8,1.260832,1.700896,3.512320
20,tracking,9,1.264832,1.716384,3.539968
20,bundle_adjustment,0,2.203488,4.176064,9.442304
20,bundle_adjustment,1,2.071136,4.070080,8.279040
20,bundle_adjustment,2,2.058560,4.023296,8.211456
20,bundle_adjustment,3,2.045024,4.026368,8.181760
20,bundle_adjustment,4,2.037568,4.024320,8.495104
20,bundle_adjustment,5,2.053120,4.041728,8.814912
20,bundle_adjustment,6,2.067520,4.025440,8.218624
20,bundle_adjustment,7,2.045952,4.020224,8.183936
20,bundle_adjustment,8,2.035840,4.013696,8.167840
20,bundle_adjustment,9,2.038784,4.031328,8.500224
21,tracking,0,1.608864,1.578784,4.466688
21,tracking,1,1.267424,1.709856,3.596768
21,tracking,2,1.338368,1.764960,3.690592
21,tracking,3,1.629184,1.792928,4.112384
21,tracking,4,1.343488,1.721344,3.641600
21,tracking,5,1.275328,1.709696,3.543040
21,tracking,6,1.262720,1.712352,3.522720
21,tracking,7,1.269760,1.713024,3.531776
21,tracking,8,1.270784,1.713312,3.540992
21,tracking,9,1.264288,1.711840,3.521632
22,tracking,0,1.266976,1.715392,4.302656
22,tracking,1,1.271808,1.708640,3.537920
22,tracking,2,1.312928,1.919520,3.892320
22,tracking,3,1.405824,1.763488,3.883008
22,tracking,4,1.331200,1.727040,3.635200
22,tracking,5,1.284096,1.704896,3.535200
22,tracking,6,1.254848,1.710816,3.518880
22,tracking,7,1.270784,1.708800,3.534016
22,tracking,8,1.261856,1.707840,3.519488
22,tracking,9,1.260512,1.706848,3.513536
23,tracking,0,1.568000,2.076992,5.305248
23,tracking,1,1.460224,1.939488,4.016512
23,tracking,2,1.314816,2.295232,4.652032
23,tracking,3,1.468416,1.989120,4.122752
23,tracking,4,1.313920,1.984512,3.856384
23,tracking,5,1.251616,1.819648,3.607840
23,tracking,6,1.269120,1.837440,3.862720
23,tracking,7,1.274048,1.911104,3.726336
23,tracking,8,1.254464,1.911616,3.783680
23,tracking,9,1.264640,2.018592,3.890176
24,tracking,0,1.258496,1.831872,4.379648
24,tracking,1,1.274880,1.661408,3.478528
24,tracking,2,1.309696,1.858560,3.819584
24,tracking,3,1.416288,1.708576,3.793920
24,tracking,4,1.342880,1.667072,3.573024
24,tracking,5,1.265664,1.681568,3.515392
24,tracking,6,1.277952,1.707008,3.542016
24,tracking,7,1.262592,1.699808,3.522720
24,tracking,8,1.260544,1.709760,3.520512
24,tracking,9,1.268736,1.701248,3.521824
25,tracking,0,1.253216,1.708384,4.223552
25,tracking,1,1.265344,1.710752,3.535200
25,tracking,2,1.285792,1.739968,3.598336
25,tracking,3,1.643552,1.772128,4.147200
25,tracking,4,1.405856,1.747008,3.744896
25,tracking,5,1.288576,1.718144,3.571712
25,tracking,6,1.263360,1.707904,3.521536
25,tracking,7,1.263616,1.716800,3.528704
25,tracking,8,1.276928,1.704992,3.528704
25,tracking,9,1.265664,1.717952,3.526912
25,bundle_adjustment,0,2.176000,4.030464,9.215648
25,bundle_adjustment,1,2.027520,3.958784,8.123392
25,bundle_adjustment,2,2.012160,3.923360,8.060928
25,bundle_adjustment,3,1.992608,3.913728,8.018944
25,bundle_adjustment,4,2.013536,3.917984,8.370176
25,bundle_adjustment,5,2.010208,3.927136,8.625280
25,bundle_adjustment,6,2.004992,3.899392,8.022016
25,bundle_adjustment,7,2.016096,3.902464,8.026112
25,bundle_adjustment,8,2.008192,3.896320,8.013248
25,bundle_adjustment,9,2.016928,3.900416,8.336384
26,tracking,0,1.551488,1.575296,4.448160
26,tracking,1,1.286208,1.710016,3.599360
26,tracking,2,1.698688,1.846560,4.247552
26,tracking,3,1.385664,1.760000,3.758080
26,tracking,4,1.307648,1.718720,3.597312
26,tracking,5,1.277952,1.705504,3.534848
26,tracking,6,1.256480,1.716352,3.516416
26,tracking,7,1.278944,1.703488,3.526752
26,tracking,8,1.263520,1.700416,3.512320
26,tracking,9,1.284672,1.703328,3.529728
27,tracking,0,1.562720,1.829280,5.006912
27,tracking,1,1.281248,1.666976,3.581952
27,tracking,2,1.660160,1.696064,3.930112
27,tracking,3,1.589248,1.688864,4.032512
27,tracking,4,1.323392,2.224832,4.102144
27,tracking,5,1.287168,1.662080,3.487168
27,tracking,6,1.261472,1.653696,3.458048
27,tracking,7,1.283936,1.737952,3.563648
27,tracking,8,1.251456,1.667008,3.452928
27,tracking,9,1.276032,1.931168,3.734528
28,tracking,0,1.398432,1.846400,4.545536
28,tracking,1,1.255712,1.802720,3.595392
28,tracking,2,1.482752,1.798496,3.964928
28,tracking,3,1.356800,1.895360,3.842048
28,tracking,4,1.323360,1.692960,3.623936
28,tracking,5,1.268288,1.656864,3.458144
28,tracking,6,1.276672,1.653248,3.460096
28,tracking,7,1.257472,1.660992,3.447072
28,tracking,8,1.269632,1.648288,3.448896
28,tracking,9,1.259328,1.918560,3.704864
29,tracking,0,1.392672,1.660896,4.365984
29,tracking,1,1.263616,1.649312,3.470336
29,tracking,2,1.277024,1.682208,3.507200
29,tracking,3,1.611456,1.698496,3.981312
29,tracking,4,1.394528,1.687904,3.666368
29,tracking,5,1.290240,1.652864,3.492864
29,tracking,6,1.256096,1.862464,3.648512
29,tracking,7,1.261568,1.646880,3.440992
29,tracking,8,1.257696,1.892096,3.677184
29,tracking,9,1.266816,1.648832,3.449856
30,tracking,0,1.401856,1.842560,4.584576
30,tracking,1,1.248096,1.807904,3.601408
30,tracking,2,1.579712,2.013888,4.407712
30,tracking,3,1.395712,1.900704,3.989760
30,tracking,4,1.315648,1.667296,3.800064
30,tracking,5,1.269760,1.659744,3.478528
30,tracking,6,1.281024,1.652416,3.613696
30,tracking,7,1.262720,1.656000,3.489792
30,tracking,8,1.259264,1.803552,3.586400
30,tracking,9,1.246784,1.900256,3.685760
30,bundle_adjustment,0,2.351968,4.174112,9.794560
30,bundle_adjustment,1,2.176864,4.006912,8.364032
30,bundle_adjustment,2,2.168832,3.889152,8.205312
30,bundle_adjustment,3,2.148352,4.052928,8.369152
30,bundle_adjustment,4,2.144704,4.006688,8.626176
30,bundle_adjustment,5,2.151424,3.794720,8.702752
30,bundle_adjustment,6,2.155712,3.927360,8.229888
30,bundle_adjustment,7,2.149056,3.922048,8.239104
30,bundle_adjustment,8,2.143456,3.928064,8.231936
30,bundle_adjustment,9,2.144256,3.933216,8.538112
31,tracking,0,1.999424,1.679488,5.354752
31,tracking,1,1.340416,1.905760,3.959168
31,tracking,2,1.329152,1.807904,3.954752
31,tracking,3,1.364160,1.838496,4.078592
31,tracking,4,1.493696,1.803296,4.048064
31,tracking,5,1.284864,1.660544,3.493888
31,tracking,6,1.256256,1.658016,3.458080
31,tracking,7,1.769472,1.658688,3.985760
31,tracking,8,1.293440,1.909664,3.980288
31,tracking,9,1.272896,1.949504,3.757056
32,tracking,0,1.399808,1.770528,4.551360
32,tracking,1,1.276928,2.028832,3.870720
32,tracking,2,1.782368,2.141664,4.663296
32,tracking,3,1.349728,2.005856,3.943424
32,tracking,4,1.272832,1.801792,3.606912
32,tracking,5,1.276832,1.951552,3.764224
32,tracking,6,1.256256,1.944192,3.740672
32,tracking,7,1.259712,1.963456,3.747840
32,tracking,8,1.272832,1.899328,3.726336
32,tracking,9,1.341440,1.899072,3.987456
33,tracking,0,1.263648,1.826560,4.408416
33,tracking,1,1.272992,1.663520,3.482816
33,tracking,2,1.345536,1.771232,3.678208
33,tracking,3,1.580032,1.734272,4.168032
33,tracking,4,1.325056,1.691296,3.585024
33,tracking,5,1.285120,1.661568,3.487744
33,tracking,6,1.282016,1.731008,3.556352
33,tracking,7,1.285120,1.667104,3.496192
33,tracking,8,1.270080,1.655072,3.460480
33,tracking,9,1.265440,1.877888,3.678208
34,tracking,0,1.268736,1.794752,4.384768
34,tracking,1,1.260128,1.883264,3.675136
34,tracking,2,1.798144,2.184544,4.653056
34,tracking,3,1.469440,1.979552,4.028416
34,tracking,4,1.281056,1.963424,3.791872
34,tracking,5,1.272096,1.831680,3.634176
34,tracking,6,1.293344,1.678080,3.739648
34,tracking,7,1.364768,1.658912,3.574784
34,tracking,8,1.275296,1.665248,3.476480
34,tracking,9,1.277920,1.685888,3.496960
35,tracking,0,1.396736,1.842976,4.528064
35,tracking,1,1.288384,1.701504,3.623200
35,tracking,2,1.510144,1.726880,3.886240
35,tracking,3,1.563808,1.693024,3.877888
35,tracking,4,1.322880,1.934880,3.817472
35,tracking,5,1.296384,1.679712,3.548448
35,tracking,6,1.265632,1.657536,3.469536
35,tracking,7,1.264256,1.729952,3.538144
35,tracking,8,1.274624,1.904160,3.722464
35,tracking,9,1.281184,1.901152,3.714048
35,bundle_adjustment,0,2.099200,4.059424,9.155584
35,bundle_adjustment,1,1.976352,3.836032,7.914752
35,bundle_adjustment,2,1.939456,3.791968,7.847936
35,bundle_adjustment,3,1.942528,3.792960,7.848960
35,bundle_adjustment,4,1.938496,3.803168,8.183136
35,bundle_adjustment,5,1.951552,3.814400,8.469312
35,bundle_adjustment,6,1.944576,3.785760,7.833600
35,bundle_adjustment,7,1.928288,3.813376,7.842816
35,bundle_adjustment,8,1.926304,3.788864,7.826432
35,bundle_adjustment,9,1.930176,3.821600,8.184064
36,tracking,0,1.551360,1.583040,4.407648
36,tracking,1,1.328864,1.827328,3.754112
36,tracking,2,1.602752,1.876448,4.187136
36,tracking,3,1.389920,1.737472,3.725312
36,tracking,4,1.282304,1.715488,3.552256
36,tracking,5,1.283360,1.704384,3.533856
36,tracking,6,1.254688,1.708224,3.517824
36,tracking,7,1.279936,1.706784,3.536896
36,tracking,8,1.255552,1.713312,3.518464
36,tracking,9,1.280704,1.705568,3.529120
37,tracking,0,1.262592,1.714016,4.211648
37,tracking,1,1.265472,1.713664,3.531776
37,tracking,2,1.319872,1.722304,3.601472
37,tracking,3,1.661248,1.810784,4.174848
37,tracking,4,1.353888,1.735200,3.684352
37,tracking,5,1.275552,1.718464,3.543040
37,tracking,6,1.277952,1.706560,3.530752
37,tracking,7,1.271072,1.712480,3.536896
37,tracking,8,1.269760,1.705856,3.518880
37,tracking,9,1.271808,1.712256,3.528704
38,tracking,0,1.261408,1.719264,4.185312
38,tracking,1,1.269312,1.705216,3.522560
38,tracking,2,1.574592,1.919712,4.146176
38,tracking,3,1.414848,1.748032,3.772416
38,tracking,4,1.286144,1.719040,3.567616
38,tracking,5,1.280448,1.704320,3.525760
38,tracking,6,1.266912,1.712896,3.523584
38,tracking,7,1.268736,1.706624,3.516416
38,tracking,8,1.265664,1.706784,3.528928
38,tracking,9,1.264640,1.707360,3.528928
39,tracking,0,1.567808,1.840128,5.050240
39,tracking,1,1.529856,1.667872,3.892384
39,tracking,2,1.869760,1.692992,4.212736
39,tracking,3,1.988448,1.692096,4.370496
39,tracking,4,1.397824,1.711808,3.848608
39,tracking,5,1.279904,1.706624,3.538944
39,tracking,6,1.268736,1.962816,3.782656
39,tracking,7,1.269760,1.883680,3.694592
39,tracking,8,1.313792,1.930144,3.974208
39,tracking,9,1.312768,1.910304,3.958784
40,tracking,0,1.264640,1.706112,4.213952
40,tracking,1,1.264928,1.704992,3.537920
40,tracking,2,1.538240,1.812672,4.046880
40,tracking,3,1.381728,1.888416,3.860480
40,tracking,4,1.335264,1.665440,3.550208
40,tracking,5,1.263616,1.652768,3.450176
40,tracking,6,1.270784,1.646560,3.450880
40,tracking,7,1.263616,1.660320,3.454976
40,tracking,8,1.283072,1.647040,3.489216
40,tracking,9,1.257024,1.811136,3.599360
40,bundle_adjustment,0,2.233376,3.909632,9.394176
40,bundle_adjustment,1,2.080416,3.806208,8.078656
40,bundle_adjustment,2,2.065408,3.786752,8.007072
40,bundle_adjustment,3,2.057984,3.674112,7.871488
40,bundle_adjustment,4,2.050048,3.663840,8.182944
40,bundle_adjustment,5,2.064192,3.647040,8.482048
40,bundle_adjustment,6,2.062752,3.646720,7.860224
40,bundle_adjustment,7,2.066560,3.645120,7.883776
40,bundle_adjustment,8,1.904352,3.765632,7.829504
40,bundle_adjustment,9,1.873920,3.759104,8.197120
41,tracking,0,1.583104,1.581696,4.415488
41,tracking,1,1.289056,1.711840,3.614720
41,tracking,2,1.358848,1.768064,3.699712
41,tracking,3,1.458624,1.730624,3.874976
41,tracking,4,1.343488,1.728704,3.641632
41,tracking,5,1.279360,1.705248,3.540160
41,tracking,6,1.272832,1.697376,3.518464
41,tracking,7,1.268416,1.699680,3.517440
41,tracking,8,1.257472,1.702240,3.507232
41,tracking,9,1.265664,1.705024,3.518464
42,tracking,0,1.253600,1.707808,4.265216
42,tracking,1,1.262432,1.709280,3.521856
42,tracking,2,1.585472,1.899424,4.134912
42,tracking,3,1.446048,1.773568,3.830784
42,tracking,4,1.298144,1.710528,3.580928
42,tracking,5,1.276544,1.718272,3.554304
42,tracking,6,1.270944,1.720704,3.536896
42,tracking,7,1.265536,1.712256,3.530752
42,tracking,8,1.268736,1.700000,3.513344
42,tracking,9,1.269760,1.714272,3.527680
43,tracking,0,1.407648,1.826528,4.663296
43,tracking,1,1.272032,1.857696,3.747840
43,tracking,2,1.295328,1.953632,4.160512
43,tracking,3,1.497696,2.011488,4.406272
43,tracking,4,1.727648,1.748640,4.036864
43,tracking,5,1.268448,1.660160,3.475456
43,tracking,6,1.258656,1.659616,3.458176
43,tracking,7,1.269056,1.657760,3.476480
43,tracking,8,1.252384,1.908672,3.699136
43,tracking,9,1.268576,1.926496,3.730432
44,tracking,0,1.395936,1.830432,4.609024
44,tracking,1,1.252384,1.829600,3.614720
44,tracking,2,1.561728,1.753312,3.972544
44,tracking,3,1.344064,1.711776,3.624960
44,tracking,4,1.311712,1.660384,3.509248
44,tracking,5,1.261504,1.656448,3.442784
44,tracking,6,1.270528,1.651808,3.464192
44,tracking,7,1.255136,1.662016,3.452960
44,tracking,8,1.260544,1.648096,3.443712
44,tracking,9,1.261568,1.913312,3.707904
45,tracking,0,1.389600,1.671968,4.449280
45,tracking,1,1.262592,1.650112,3.471360
45,tracking,2,1.295328,1.680896,3.517792
45,tracking,3,1.677344,1.724640,4.090880
45,tracking,4,1.346464,1.675808,3.583008
45,tracking,5,1.270976,1.839680,3.667232
45,tracking,6,1.250304,1.648160,3.429440
45,tracking,7,1.258496,1.644640,3.429376
45,tracking,8,1.261472,1.905760,3.700864
45,tracking,9,1.257536,1.812256,3.602464
45,bundle_adjustment,0,2.265152,3.730464,9.216000
45,bundle_adjustment,1,2.110496,3.680256,7.952384
45,bundle_adjustment,2,2.072448,3.635488,7.856192
45,bundle_adjustment,3,2.074400,3.669696,7.904512
45,bundle_adjustment,4,2.076672,3.655328,8.201568
45,bundle_adjustment,5,2.107008,3.658752,8.518656
45,bundle_adjustment,6,2.072672,3.644416,7.872512
45,bundle_adjustment,7,2.088544,3.673344,7.912448
45,bundle_adjustment,8,2.073600,3.647200,7.866368
45,bundle_adjustment,9,2.087648,3.682304,8.231360
46,tracking,0,1.779712,1.683136,4.892544
46,tracking,1,1.319552,1.740416,3.708000
46,tracking,2,1.621376,2.027680,4.284416
46,tracking,3,1.378304,1.877632,3.821568
46,tracking,4,1.289280,1.824512,3.668992
46,tracking,5,1.256800,1.904384,3.685376
46,tracking,6,1.251328,1.906592,3.686432
46,tracking,7,1.301408,1.671136,3.539968
46,tracking,8,1.280032,1.933056,3.762176
46,tracking,9,1.274272,1.929920,3.741696
