frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.164512,1.889216,7.109024
1,tracking,1,1.378304,1.599296,3.554304
1,tracking,2,1.316800,1.584416,3.458048
1,tracking,3,1.321888,1.586976,3.456000
1,tracking,4,1.313568,1.583968,3.450880
1,tracking,5,1.326080,1.579200,3.454976
1,tracking,6,1.316192,1.635040,3.504128
1,tracking,7,1.595072,1.817216,3.999744
1,tracking,8,1.341504,1.836896,3.761152
1,tracking,9,1.338016,1.880000,3.805408
2,tracking,0,1.494720,1.694720,4.663296
2,tracking,1,1.305504,1.626784,3.486720
2,tracking,2,1.412096,1.762112,3.928064
2,tracking,3,1.378368,1.679744,3.653632
2,tracking,4,1.361664,1.623584,3.549184
2,tracking,5,1.320704,1.614240,3.482016
2,tracking,6,1.313472,1.642112,3.494912
2,tracking,7,1.306656,1.617184,3.465216
2,tracking,8,1.305760,1.845408,3.686400
2,tracking,9,1.332224,1.908320,3.798016
3,tracking,0,1.436672,1.780512,4.606784
3,tracking,1,1.285760,1.625248,3.460096
3,tracking,2,1.335648,1.644960,3.527680
3,tracking,3,1.525120,1.943968,4.176896
3,tracking,4,1.371488,1.904064,3.826688
3,tracking,5,1.301248,1.768352,3.601472
3,tracking,6,1.316640,1.608736,3.466240
3,tracking,7,1.295200,1.608672,3.446784
3,tracking,8,1.321824,2.082112,3.977216
3,tracking,9,1.303104,1.619712,3.471648
4,tracking,0,1.433280,1.981856,4.770496
4,tracking,1,1.305696,1.880224,3.735552
4,tracking,2,1.421184,2.002208,4.074496
4,tracking,3,1.412096,1.666144,3.772832
4,tracking,4,1.348608,1.705888,3.613696
4,tracking,5,1.340416,1.663552,3.551232
4,tracking,6,1.420288,1.660800,3.636224
4,tracking,7,1.355680,1.861024,3.771392
4,tracking,8,1.338048,1.905568,3.787072
4,tracking,9,1.349568,1.903296,3.802112
5,tracking,0,1.469216,1.756064,4.578304
5,tracking,1,1.348608,1.650976,3.549504
5,tracking,2,1.370432,1.856704,3.788032
5,tracking,3,1.538048,1.856096,4.070400
5,tracking,4,1.401472,1.905568,3.871744
5,tracking,5,1.360064,1.771552,3.671424
5,tracking,6,1.361056,1.654144,3.560448
5,tracking,7,1.353376,1.655424,3.558400
5,tracking,8,1.347584,1.658176,3.544064
5,tracking,9,1.347584,1.862656,3.748864
5,bundle_adjustment,0,4.293760,6.012832,14.314464
