frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.031968,1.967840,7.070720
1,tracking,1,1.469600,1.709856,4.019200
1,tracking,2,1.389568,1.694528,3.662848
1,tracking,3,1.395840,1.704096,3.675136
1,tracking,4,1.397472,1.695776,3.661824
1,tracking,5,1.379520,1.698240,3.652992
1,tracking,6,1.377056,1.705952,3.657728
1,tracking,7,1.393664,1.700800,3.664064
1,tracking,8,1.382464,1.698976,3.654656
1,tracking,9,1.389504,1.760448,3.723264
2,tracking,0,1.412544,1.774336,4.484064
2,tracking,1,1.389568,1.780160,3.735552
2,tracking,2,1.686496,1.874208,4.244480
2,tracking,3,1.473824,1.799584,3.876864
2,tracking,4,1.406656,1.738944,3.712000
2,tracking,5,1.377280,1.725536,3.652608
2,tracking,6,1.378944,1.732384,3.663872
2,tracking,7,1.374240,1.722944,3.647488
2,tracking,8,1.370400,1.736160,3.662848
2,tracking,9,1.385664,1.730784,3.668992
3,tracking,0,1.369088,1.748416,4.285120
3,tracking,1,1.385472,1.724064,3.680256
3,tracking,2,1.383424,1.765088,3.722240
3,tracking,3,1.550048,1.798368,4.033536
3,tracking,4,1.469248,1.777088,3.844096
3,tracking,5,1.404928,1.745856,3.709280
3,tracking,6,1.394688,1.726176,3.677184
3,tracking,7,1.395744,1.732064,3.691840
3,tracking,8,1.409696,1.732704,3.716096
3,tracking,9,1.379168,1.720192,3.647488
4,tracking,0,1.395392,1.738784,4.326336
4,tracking,1,1.366208,1.736640,3.678208
4,tracking,2,1.616608,1.885504,4.204544
4,tracking,3,1.467392,1.803776,3.959808
4,tracking,4,1.417888,1.748512,3.739648
4,tracking,5,1.373312,1.731872,3.651584
4,tracking,6,1.373888,1.734304,3.665920
4,tracking,7,1.371296,1.731968,3.655680
4,tracking,8,1.379328,1.727136,3.658752
4,tracking,9,1.376640,1.736704,3.670336
5,tracking,0,1.392000,1.755808,4.332352
5,tracking,1,1.392640,1.736320,3.695616
5,tracking,2,1.467296,1.827328,3.901632
5,tracking,3,1.559264,1.819328,4.135936
5,tracking,4,1.754112,1.780224,4.303872
5,tracking,5,1.787904,1.722272,4.104192
5,tracking,6,1.379328,1.788032,3.749888
5,tracking,7,1.378240,1.685056,3.613696
5,tracking,8,1.381376,1.679456,3.619840
5,tracking,9,1.378592,1.689344,3.624960
5,bundle_adjustment,0,4.351584,5.958656,14.338656
5,bundle_adjustment,1,4.113152,5.518176,12.022080
5,bundle_adjustment,2,3.913728,5.510880,11.743232
