frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.042880,2.201120,7.630592
1,tracking,1,1.435648,1.888608,4.020224
1,tracking,2,1.372384,1.638880,3.581952
1,tracking,3,1.340032,1.633696,3.548160
1,tracking,4,1.330176,1.628448,3.530752
1,tracking,5,1.319936,1.631616,3.533824
1,tracking,6,1.338336,1.634944,3.546112
1,tracking,7,1.322176,1.630848,3.527680
1,tracking,8,1.332032,1.640864,3.551232
1,tracking,9,1.331200,1.685568,3.597312
2,tracking,0,1.389440,1.707360,4.452352
2,tracking,1,1.316672,1.671008,3.553280
2,tracking,2,1.627456,1.792992,4.102144
2,tracking,3,1.400832,1.731200,3.742720
2,tracking,4,1.376256,1.673632,3.627008
2,tracking,5,1.319264,1.672416,3.621888
2,tracking,6,1.359872,1.706688,3.622912
2,tracking,7,1.372160,1.699808,3.619840
2,tracking,8,1.357824,1.710944,3.622912
2,tracking,9,1.358272,1.704544,3.609856
3,tracking,0,1.350272,1.714592,4.414464
3,tracking,1,1.343136,1.709568,3.620864
3,tracking,2,1.433760,1.788416,3.843072
3,tracking,3,1.488032,1.756800,3.970048
3,tracking,4,1.423584,1.740160,3.756416
3,tracking,5,1.370112,1.712224,3.644416
3,tracking,6,1.351680,1.705504,3.620224
3,tracking,7,1.350208,1.710432,3.627008
3,tracking,8,1.360096,1.708000,3.631552
3,tracking,9,1.347296,1.712160,3.614720
4,tracking,0,1.354592,1.709952,4.334240
4,tracking,1,1.341440,1.716448,3.618816
4,tracking,2,1.622016,1.839840,4.135936
4,tracking,3,1.449184,1.781440,3.923968
4,tracking,4,1.399808,1.721600,3.707904
4,tracking,5,1.365600,1.709664,3.636224
4,tracking,6,1.355552,1.700768,3.615744
4,tracking,7,1.365728,1.709696,3.628032
4,tracking,8,1.344512,1.695232,3.602560
4,tracking,9,1.341440,1.708352,3.610624
5,tracking,0,1.349632,1.713600,4.378752
5,tracking,1,1.349408,1.704288,3.610624
5,tracking,2,1.420544,1.709792,3.722368
5,tracking,3,1.572864,1.791168,4.129792
5,tracking,4,1.425408,1.757440,3.784704
