frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,1.954720,2.306560,7.268352
1,tracking,1,1.453056,1.682560,3.781632
1,tracking,2,1.351680,1.631200,3.561472
1,tracking,3,1.349792,1.635872,3.551232
1,tracking,4,1.325312,1.632160,3.525632
1,tracking,5,1.353504,1.642656,3.582976
1,tracking,6,1.352096,1.629376,3.558400
1,tracking,7,1.360896,1.748320,3.688448
1,tracking,8,1.814528,1.622368,4.038656
1,tracking,9,1.338368,1.839328,3.851264
2,tracking,0,1.487648,1.752672,4.745856
2,tracking,1,1.354528,1.696768,3.662848
2,tracking,2,1.736704,1.766720,4.243456
2,tracking,3,1.409920,1.892960,3.903488
2,tracking,4,1.360896,1.893600,3.841024
2,tracking,5,1.326816,1.657760,3.545088
2,tracking,6,1.313792,1.663968,3.519488
2,tracking,7,1.337344,1.903776,3.776512
2,tracking,8,1.301728,1.659648,3.502080
2,tracking,9,1.311744,1.852832,3.715072
3,tracking,0,1.457504,2.005920,4.879360
3,tracking,1,1.324000,1.979392,3.851264
3,tracking,2,1.384384,2.004960,4.124672
3,tracking,3,1.389280,1.696320,3.673088
3,tracking,4,1.372192,1.719104,3.668992
3,tracking,5,1.330176,1.661824,3.553280
3,tracking,6,1.360160,1.698240,3.616192
3,tracking,7,1.345696,1.706176,3.602432
3,tracking,8,1.357824,1.718400,3.614720
3,tracking,9,1.366336,1.987904,3.935232
4,tracking,0,1.485536,1.962272,4.829888
4,tracking,1,1.395936,1.853344,3.815424
4,tracking,2,1.742080,2.129696,4.656128
4,tracking,3,1.495040,2.012544,4.084992
4,tracking,4,1.377280,1.714944,3.644416
4,tracking,5,1.351616,1.697408,3.598336
4,tracking,6,1.343488,1.699520,3.592192
4,tracking,7,1.357824,1.697888,3.599360
4,tracking,8,1.352704,1.905696,3.809536
4,tracking,9,1.353728,1.939648,3.832864
5,tracking,0,1.487936,1.819488,4.690080
5,tracking,1,1.356800,1.694592,3.597728
5,tracking,2,1.394656,1.950656,4.011392
5,tracking,3,1.475200,1.774592,3.916800
5,tracking,4,1.395712,1.757824,3.720192
5,tracking,5,1.362272,1.692832,3.600384
5,tracking,6,1.345280,1.704928,3.601408
5,tracking,7,1.344288,1.696288,3.588256
5,tracking,8,1.366112,1.689888,3.592352
5,tracking,9,1.348992,1.905792,3.796992
5,bundle_adjustment,0,4.285440,6.147040,14.582432
5,bundle_adjustment,1,3.951648,5.728256,12.404736
5,bundle_adjustment,2,3.810560,5.715968,12.357632
5,bundle_adjustment,3,3.810304,5.698464,11.974656
5,bundle_adjustment,4,3.568640,5.701728,11.588608
5,bundle_adjustment,5,3.623840,5.691392,11.641856
5,bundle_adjustment,6,3.569664,5.751872,11.754496
5,bundle_adjustment,7,3.800000,5.582848,11.831296
5,bundle_adjustment,8,3.805184,5.564416,11.744256
5,bundle_adjustment,9,3.811392,5.591040,11.835392
6,tracking,0,1.721152,1.680352,4.845568
6,tracking,1,1.438720,1.862624,4.070112
6,tracking,2,1.565696,1.751712,3.914752
6,tracking,3,1.421728,1.718688,3.715552
6,tracking,4,1.351680,1.692352,3.598656
6,tracking,5,1.351680,1.698720,3.601408
6,tracking,6,1.392640,1.883872,3.854624
6,tracking,7,1.366880,1.939200,3.867648
6,tracking,8,1.345568,1.936320,3.845120
6,tracking,9,1.358848,1.756032,3.699712
7,tracking,0,1.379136,1.801504,4.582240
7,tracking,1,1.354656,1.904704,3.827104
7,tracking,2,1.408000,1.819776,3.862528
