frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.111104,2.098016,7.282880
1,tracking,1,1.473376,1.666752,3.862240
1,tracking,2,1.309696,1.639232,3.518464
1,tracking,3,1.286112,1.636320,3.511296
1,tracking,4,1.299456,1.662784,3.524608
1,tracking,5,1.267520,1.632608,3.481600
1,tracking,6,1.288192,1.635904,3.502080
1,tracking,7,1.296224,1.846752,3.719168
1,tracking,8,1.274880,1.852288,3.704832
1,tracking,9,1.297504,1.879072,3.747072
2,tracking,0,1.355776,1.873760,4.623008
2,tracking,1,1.263712,2.011680,3.883008
2,tracking,2,1.906688,2.209696,4.873216
2,tracking,3,1.508960,2.030176,4.159488
2,tracking,4,1.310656,1.967424,3.852288
2,tracking,5,1.273856,1.729440,3.569664
2,tracking,6,1.273856,1.719008,3.566592
2,tracking,7,1.246976,1.719168,3.515392
2,tracking,8,1.276928,1.714816,3.539968
2,tracking,9,1.260544,1.722208,3.531776
3,tracking,0,1.257760,1.728352,4.295360
3,tracking,1,1.273504,1.718432,3.551232
3,tracking,2,1.269760,1.758560,3.611648
3,tracking,3,1.576960,1.773728,4.110336
3,tracking,4,1.404928,1.764032,3.765248
3,tracking,5,1.288192,1.724416,3.580928
3,tracking,6,1.253728,1.721344,3.548160
3,tracking,7,1.262592,1.721472,3.561472
3,tracking,8,1.267392,1.718272,3.560448
3,tracking,9,1.268736,1.728672,3.553280
4,tracking,0,1.268064,1.761472,4.372480
4,tracking,1,1.268416,1.724640,3.574784
4,tracking,2,1.717056,1.914656,4.348928
4,tracking,3,1.465696,1.782752,3.899392
4,tracking,4,1.303552,1.736800,3.625984
4,tracking,5,1.287168,1.726400,3.572736
4,tracking,6,1.260544,1.715520,3.547136
4,tracking,7,1.266112,1.724576,3.559424
4,tracking,8,1.271968,1.724192,3.561664
4,tracking,9,1.268736,1.728320,3.562496
5,tracking,0,1.245920,1.729952,4.246528
5,tracking,1,1.262592,1.719584,3.546496
5,tracking,2,1.263360,1.795488,3.687424
5,tracking,3,1.775776,1.862976,4.410368
5,tracking,4,1.421888,1.806240,3.828736
5,tracking,5,1.302656,1.767712,3.632128
5,tracking,6,1.272832,1.767584,3.608576
5,tracking,7,1.297408,1.761952,3.614720
5,tracking,8,1.272160,1.763232,3.595264
5,tracking,9,1.284928,1.757856,3.598528
5,bundle_adjustment,0,3.532864,6.170624,13.240320
5,bundle_adjustment,1,3.233792,5.890144,11.445248
5,bundle_adjustment,2,3.047424,5.836800,11.152384
5,bundle_adjustment,3,3.025920,5.839872,11.052032
5,bundle_adjustment,4,3.004416,5.829696,11.010048
5,bundle_adjustment,5,3.013632,5.809536,11.001856
5,bundle_adjustment,6,3.023456,5.821440,11.014144
5,bundle_adjustment,7,3.008512,5.815360,11.000864
5,bundle_adjustment,8,3.003232,5.828736,11.006976
5,bundle_adjustment,9,3.006208,5.811200,10.999808
6,tracking,0,1.588832,1.614496,4.531200
6,tracking,1,1.308672,1.847232,3.728384
6,tracking,2,1.725504,1.901760,4.284672
6,tracking,3,1.391680,1.799712,3.794944
6,tracking,4,1.307904,1.764992,3.656928
6,tracking,5,1.276928,1.770848,3.644416
6,tracking,6,1.288192,1.763456,3.612672
6,tracking,7,1.282880,1.773536,3.625984
6,tracking,8,1.278304,1.772224,3.616128
6,tracking,9,1.287104,1.769696,3.616768
7,tracking,0,1.278976,1.758304,4.325344
7,tracking,1,1.287424,1.758432,3.609696
7,tracking,2,1.313152,1.788576,3.696000
7,tracking,3,1.779488,1.885472,4.442496
7,tracking,4,1.388448,1.784544,3.778560
7,tracking,5,1.294400,1.773344,3.640320
7,tracking,6,1.295360,1.762720,3.614720
7,tracking,7,1.267712,1.768320,3.586048
7,tracking,8,1.294336,1.762496,3.613696
7,tracking,9,1.282304,1.768224,3.617792
8,tracking,0,1.277600,1.765952,4.393984
8,tracking,1,1.282048,1.769984,3.621888
8,tracking,2,1.745056,1.936192,4.358528
8,tracking,3,1.466368,1.827776,3.916000
8,tracking,4,1.341472,1.774944,3.681280
8,tracking,5,1.285120,1.759584,3.623936
8,tracking,6,1.273952,1.769600,3.594240
8,tracking,7,1.292288,1.764192,3.608576
8,tracking,8,1.286176,1.763008,3.630080
8,tracking,9,1.287296,1.767648,3.613696
9,tracking,0,1.272512,1.772928,4.269120
9,tracking,1,1.285696,1.763168,3.616768
9,tracking,2,1.345184,1.781216,3.699712
9,tracking,3,1.690624,1.847072,4.253696
9,tracking,4,1.406976,1.811040,3.815424
9,tracking,5,1.298176,1.764864,3.636224
9,tracking,6,1.292128,1.757568,3.615744
9,tracking,7,1.276928,1.767904,3.597472
9,tracking,8,1.295360,1.758592,3.606528
9,tracking,9,1.280576,1.758080,3.611040
10,tracking,0,1.266752,1.805952,4.340832
10,tracking,1,1.292672,1.763712,3.619200
10,tracking,2,1.585312,1.951488,4.237312
10,tracking,3,1.445888,1.831392,3.901440
10,tracking,4,1.356128,1.770464,3.708928
10,tracking,5,1.274720,1.775552,3.610656
10,tracking,6,1.292896,1.758720,3.600544
10,tracking,7,1.276672,1.763456,3.596288
10,tracking,8,1.271680,1.770208,3.610624
10,tracking,9,1.290336,1.764544,3.605504
10,bundle_adjustment,0,2.557984,4.876960,10.783552
10,bundle_adjustment,1,2.456800,4.683104,9.469280
10,bundle_adjustment,2,2.405376,4.646912,9.385984
10,bundle_adjustment,3,2.416640,4.649984,9.371648
10,bundle_adjustment,4,2.399232,4.645888,9.687040
10,bundle_adjustment,5,2.768000,4.647936,10.443776
10,bundle_adjustment,6,2.394976,4.686848,9.411584
10,bundle_adjustment,7,2.402496,4.636672,9.351168
10,bundle_adjustment,8,2.402304,4.652032,9.367552
10,bundle_adjustment,9,2.419552,4.639072,9.686016
11,tracking,0,1.551936,1.610272,4.436992
11,tracking,1,1.315840,1.764672,3.653632
11,tracking,2,1.351328,1.800160,3.744000
11,tracking,3,1.596416,1.808480,4.044800
11,tracking,4,1.395712,1.784320,3.780608
11,tracking,5,1.295232,1.771104,3.636224
11,tracking,6,1.306432,1.764544,3.628032
11,tracking,7,1.269792,1.759392,3.592192
11,tracking,8,1.283072,1.763296,3.613120
11,tracking,9,1.285024,1.767648,3.615744
12,tracking,0,1.272832,1.771264,4.239392
12,tracking,1,1.298432,1.763488,3.621888
12,tracking,2,1.340736,1.969504,3.991552
12,tracking,3,1.415168,1.824288,3.887104
12,tracking,4,1.339392,1.773920,3.701952
12,tracking,5,1.291136,1.768544,3.628032
12,tracking,6,1.287168,1.762656,3.601408
12,tracking,7,1.274880,1.768448,3.603520
12,tracking,8,1.288192,1.757440,3.600384
12,tracking,9,1.289536,1.756480,3.607552
13,tracking,0,1.270080,1.764480,4.267296
13,tracking,1,1.275136,1.771072,3.612992
13,tracking,2,1.289216,1.782016,3.683328
13,tracking,3,1.788704,1.873280,4.407296
13,tracking,4,1.471488,1.817984,3.907584
13,tracking,5,1.317824,1.760000,3.642432
13,tracking,6,1.274880,1.768544,3.596416
13,tracking,7,1.293568,1.760864,3.608832
13,tracking,8,1.281824,1.763328,3.610624
13,tracking,9,1.287168,1.768192,3.620160
14,tracking,0,1.292544,1.768320,4.347904
14,tracking,1,1.296384,1.765728,3.641632
14,tracking,2,1.403904,1.955072,4.077568
14,tracking,3,1.464320,1.822144,3.901440
14,tracking,4,1.338368,1.779616,3.706880
14,tracking,5,1.293376,1.763904,3.610624
14,tracking,6,1.276928,1.756864,3.596576
14,tracking,7,1.276096,1.767680,3.608576
14,tracking,8,1.297600,1.757504,3.616768
14,tracking,9,1.270784,1.765952,3.588448
15,tracking,0,1.259104,1.766784,4.222912
15,tracking,1,1.292288,1.762816,3.604480
15,tracking,2,1.343456,1.782432,3.715264
15,tracking,3,1.640448,1.834272,4.182304
15,tracking,4,1.408192,1.800928,3.809504
15,tracking,5,1.294112,1.766752,3.635200
15,tracking,6,1.294464,1.758976,3.614016
15,tracking,7,1.277888,1.764960,3.596416
15,tracking,8,1.297312,1.761536,3.617120
15,tracking,9,1.275520,1.769440,3.600384
15,bundle_adjustment,0,2.392480,4.410560,10.076320
15,bundle_adjustment,1,2.241536,4.337664,8.894464
15,bundle_adjustment,2,2.204000,4.294656,8.811520
15,bundle_adjustment,3,2.199552,4.331648,8.827904
15,bundle_adjustment,4,2.209600,4.296704,9.134336
15,bundle_adjustment,5,2.189312,4.323456,9.424896
15,bundle_adjustment,6,2.220320,4.291008,8.825856
15,bundle_adjustment,7,2.211840,4.295680,8.826880
15,bundle_adjustment,8,2.214912,4.293632,8.824000
15,bundle_adjustment,9,2.195648,4.309280,9.112576
16,tracking,0,1.556736,1.609472,4.450624
16,tracking,1,1.296640,1.766528,3.642368
16,tracking,2,1.542976,1.889536,4.104192
16,tracking,3,1.381376,1.807136,3.819520
16,tracking,4,1.312768,1.779776,3.667968
16,tracking,5,1.288416,1.766464,3.614720
16,tracking,6,1.281024,1.758112,3.603904
16,tracking,7,1.282496,1.768576,3.607552
16,tracking,8,1.287168,1.765824,3.607552
16,tracking,9,1.285120,1.765984,3.603584
17,tracking,0,1.269760,1.765536,4.269056
17,tracking,1,1.304416,1.763520,3.633152
17,tracking,2,1.341568,1.781568,3.716096
17,tracking,3,1.764352,1.865728,4.396032
17,tracking,4,1.458976,2.241920,4.308992
17,tracking,5,1.324928,2.033184,3.910656
17,tracking,6,1.313792,1.763104,3.633248
17,tracking,7,1.265952,1.768544,3.588096
17,tracking,8,1.292288,1.764256,3.615744
17,tracking,9,1.286144,1.762432,3.612672
18,tracking,0,1.283072,1.773088,4.318208
18,tracking,1,1.305184,1.764768,3.632128
18,tracking,2,1.476608,1.936384,4.106240
18,tracking,3,1.472320,1.824416,3.904800
18,tracking,4,1.344224,1.772768,3.698688
18,tracking,5,1.279840,1.768544,3.610624
18,tracking,6,1.295232,1.759104,3.610624
18,tracking,7,1.275808,1.764704,3.597440
18,tracking,8,1.281024,1.768096,3.610624
18,tracking,9,1.297792,1.761344,3.610624
19,tracking,0,1.275744,1.768480,4.301888
19,tracking,1,1.272992,1.767680,3.595264
19,tracking,2,1.342624,1.777248,3.692736
19,tracking,3,1.653760,1.834208,4.177920
19,tracking,4,1.398784,1.804416,3.784704
19,tracking,5,1.286144,1.770848,3.619840
19,tracking,6,1.273856,1.766784,3.600576
19,tracking,7,1.296384,1.763776,3.609600
19,tracking,8,1.275936,1.766496,3.594240
19,tracking,9,1.297696,1.765184,3.612672
20,tracking,0,1.296384,1.774880,4.325376
20,tracking,1,1.277952,1.771456,3.616160
20,tracking,2,1.530880,1.936576,4.143104
20,tracking,3,1.370208,1.827392,3.872768
20,tracking,4,1.317920,1.783616,3.670016
20,tracking,5,1.311744,1.771456,3.635200
20,tracking,6,1.274880,1.771392,3.603456
20,tracking,7,1.288256,1.763200,3.612672
20,tracking,8,1.283072,1.763680,3.603456
20,tracking,9,1.273856,1.772864,3.618816
20,bundle_adjustment,0,2.230368,4.176992,9.625376
20,bundle_adjustment,1,2.075648,4.087936,8.475744
20,bundle_adjustment,2,2.064384,4.069376,8.435744
20,bundle_adjustment,3,2.071552,4.073504,8.459264
20,bundle_adjustment,4,2.067456,4.083712,8.782848
20,bundle_adjustment,5,2.068544,4.088896,9.140224
20,bundle_adjustment,6,2.079968,4.062208,8.443904
20,bundle_adjustment,7,2.056064,4.070400,8.453120
20,bundle_adjustment,8,2.065344,4.054016,8.431616
20,bundle_adjustment,9,2.061312,4.107648,8.786944
21,tracking,0,1.602560,1.615104,4.469760
21,tracking,1,1.297344,1.780192,3.656768
21,tracking,2,1.357888,1.911648,3.947520
21,tracking,3,1.475584,1.841888,4.001792
21,tracking,4,1.395712,1.783648,3.767520
21,tracking,5,1.277952,1.772992,3.627008
21,tracking,6,1.290240,1.770624,3.616768
21,tracking,7,1.298560,1.766592,3.615744
21,tracking,8,1.276928,1.769792,3.601408
21,tracking,9,1.281696,1.768960,3.620000
22,tracking,0,1.278976,1.774496,4.290208
22,tracking,1,1.293696,1.786240,3.685376
22,tracking,2,1.838720,1.887584,4.487168
22,tracking,3,1.472512,1.827808,3.916000
22,tracking,4,1.318912,1.763040,3.644416
22,tracking,5,1.276928,1.773920,3.600640
22,tracking,6,1.282400,1.766880,3.600384
22,tracking,7,1.276352,1.765344,3.595264
22,tracking,8,1.275616,1.762784,3.594240
22,tracking,9,1.283968,1.769632,3.608576
23,tracking,0,1.262400,1.774016,4.293632
23,tracking,1,1.285888,1.774848,3.625120
23,tracking,2,1.384704,1.834528,3.820832
23,tracking,3,1.533664,1.831936,4.134912
