frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.165152,2.028864,7.565280
1,tracking,1,1.401120,1.635872,3.623936
1,tracking,2,1.408000,1.640288,3.629056
1,tracking,3,1.360896,1.640288,3.576832
1,tracking,4,1.373120,1.639232,3.589120
1,tracking,5,1.370976,1.632096,3.571712
1,tracking,6,1.357824,1.644256,3.567616
1,tracking,7,1.372064,1.637728,3.584000
1,tracking,8,1.364704,1.634816,3.576832
1,tracking,9,1.380352,1.688576,3.636224
2,tracking,0,1.561600,1.856096,4.932608
2,tracking,1,1.348256,1.650880,3.588256
2,tracking,2,1.826848,1.959776,4.848640
2,tracking,3,1.503232,2.040224,4.481024
2,tracking,4,1.403232,1.948896,3.917824
2,tracking,5,1.402176,1.947040,3.958784
2,tracking,6,1.718080,1.751424,4.170976
2,tracking,7,1.404928,1.671072,3.624960
2,tracking,8,1.402496,1.668480,3.794304
2,tracking,9,1.408000,1.915328,3.869696
3,tracking,0,1.536000,1.843584,5.244192
3,tracking,1,1.393216,1.807936,3.749920
3,tracking,2,1.421696,2.061760,4.519936
3,tracking,3,1.557504,2.044512,4.548768
3,tracking,4,1.456128,1.975328,4.004864
3,tracking,5,1.396960,1.949920,3.894656
3,tracking,6,1.707008,1.693088,4.033760
3,tracking,7,1.399904,1.673536,3.637248
3,tracking,8,1.411392,1.915808,4.081664
3,tracking,9,1.502208,1.912768,4.158464
4,tracking,0,1.409216,1.814688,4.559744
4,tracking,1,1.414944,1.876224,3.855360
4,tracking,2,1.491936,1.852544,4.156736
4,tracking,3,1.473376,1.721888,3.796992
4,tracking,4,1.459200,1.723584,3.765504
4,tracking,5,1.404224,1.677376,3.780608
4,tracking,6,1.383200,1.662912,3.590144
4,tracking,7,1.402880,1.672000,3.622080
4,tracking,8,1.409024,1.894528,3.844096
4,tracking,9,1.393984,1.926816,3.871808
5,tracking,0,1.389568,1.720000,4.349952
5,tracking,1,1.380352,1.711904,3.649536
5,tracking,2,1.411904,1.682400,3.646464
5,tracking,3,1.598144,1.969056,4.246560
5,tracking,4,1.469088,1.801568,3.848192
5,tracking,5,1.488768,1.784576,3.852288
5,tracking,6,1.406944,1.660480,3.612672
5,tracking,7,1.394912,1.660704,3.597312
5,tracking,8,1.392800,1.836320,3.773600
5,tracking,9,1.395648,1.936000,3.863552
5,bundle_adjustment,0,4.495072,5.952512,14.754496
5,bundle_adjustment,1,4.173728,5.476096,12.213248
5,bundle_adjustment,2,3.984352,5.479424,11.743680
5,bundle_adjustment,3,3.955712,5.446400,11.743232
