frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.074560,2.106304,7.448576
1,tracking,1,1.454240,1.978400,4.154656
1,tracking,2,1.290240,1.893664,3.746816
1,tracking,3,1.309952,1.919136,3.798016
1,tracking,4,1.288160,1.924768,3.771392
1,tracking,5,1.301408,1.934560,3.805184
1,tracking,6,1.313568,1.926720,3.806208
1,tracking,7,1.302528,2.008928,3.872768
1,tracking,8,1.312768,1.672448,3.547136
1,tracking,9,1.287328,1.895424,3.750912
2,tracking,0,1.626048,1.860160,4.939392
2,tracking,1,1.284096,1.703584,3.526656
2,tracking,2,1.332224,1.868896,3.864576
2,tracking,3,1.437696,1.737856,3.767296
2,tracking,4,1.335072,1.708096,3.604480
2,tracking,5,1.274880,1.690176,3.512320
2,tracking,6,1.267840,1.692096,3.504128
2,tracking,7,1.265664,1.689024,3.500032
2,tracking,8,1.272864,1.688608,3.502080
2,tracking,9,1.269760,1.696448,3.512320
3,tracking,0,1.411200,1.790080,4.547584
3,tracking,1,1.262720,1.695168,3.508224
3,tracking,2,1.304512,1.720224,3.574784
3,tracking,3,1.645568,1.722432,4.024320
3,tracking,4,1.639616,1.723552,4.015104
3,tracking,5,1.295744,1.693280,3.560448
3,tracking,6,1.283392,1.698368,3.533984
3,tracking,7,1.265984,1.940224,3.756032
3,tracking,8,1.256416,1.694016,3.489792
3,tracking,9,1.287168,1.689568,3.522560
4,tracking,0,1.411072,1.792576,4.573152
4,tracking,1,1.265824,1.692736,3.507200
4,tracking,2,1.341440,2.299584,4.603232
4,tracking,3,1.591296,1.972096,4.307744
4,tracking,4,1.370144,1.736160,3.805184
4,tracking,5,1.308416,1.697568,3.562496
4,tracking,6,1.272832,1.696672,3.515392
4,tracking,7,1.281024,1.692992,3.519488
4,tracking,8,1.270816,1.697120,3.494912
4,tracking,9,1.279904,1.693504,3.518464
5,tracking,0,1.405952,1.787488,4.524992
5,tracking,1,1.273856,1.732960,3.553280
5,tracking,2,1.334912,1.811712,3.708160
5,tracking,3,1.806496,1.834368,4.372480
5,tracking,4,1.377536,1.996864,3.950912
5,tracking,5,1.299104,2.121376,4.019200
5,tracking,6,1.396608,2.002560,4.245184
5,tracking,7,1.300864,2.029472,3.866720
5,tracking,8,1.290528,2.006176,3.824864
5,tracking,9,1.290240,2.024352,3.851328
5,bundle_adjustment,0,3.818496,6.331392,14.104128
5,bundle_adjustment,1,3.432352,5.958656,11.844608
5,bundle_adjustment,2,3.296576,6.102112,11.785216
5,bundle_adjustment,3,3.292160,6.018880,11.699200
5,bundle_adjustment,4,3.308128,6.110208,11.739296
5,bundle_adjustment,5,3.310752,6.189056,11.867136
5,bundle_adjustment,6,3.283136,6.045792,11.594752
5,bundle_adjustment,7,3.036160,5.846240,11.092448
5,bundle_adjustment,8,3.045728,5.822880,11.090240
5,bundle_adjustment,9,3.034464,5.787648,11.030816
6,tracking,0,1.558496,1.611264,4.490400
6,tracking,1,1.306688,1.792544,3.672064
6,tracking,2,1.449152,1.985088,4.210688
6,tracking,3,1.532896,1.828256,4.174080
6,tracking,4,1.323008,1.784672,3.674112
6,tracking,5,1.295264,1.782944,3.631104
6,tracking,6,1.294656,1.774112,3.622912
6,tracking,7,1.292288,1.782112,3.617792
6,tracking,8,1.306432,1.768160,3.614784
6,tracking,9,1.286336,1.776160,3.645888
7,tracking,0,1.296384,1.778336,4.295680
7,tracking,1,1.289216,1.777504,3.622912
7,tracking,2,1.286464,1.790560,3.632128
7,tracking,3,1.746816,2.183776,4.581376
7,tracking,4,1.435648,1.958656,4.201472
7,tracking,5,1.317632,1.986496,3.881984
7,tracking,6,1.293312,1.850272,3.683328
7,tracking,7,1.287136,1.738560,3.571712
7,tracking,8,1.286144,1.725216,3.558528
7,tracking,9,1.286304,1.741184,3.574976
8,tracking,0,1.280000,1.862080,4.426752
8,tracking,1,1.299456,1.733024,3.578880
8,tracking,2,1.391712,1.932864,4.116640
8,tracking,3,1.423360,1.834144,3.873792
8,tracking,4,1.354688,1.787200,3.726368
8,tracking,5,1.282048,1.782624,3.620000
8,tracking,6,1.300480,1.776576,3.628416
8,tracking,7,1.287104,1.773568,3.605504
8,tracking,8,1.293536,1.777344,3.628160
8,tracking,9,1.291136,1.769856,3.609600
9,tracking,0,1.308288,1.787296,4.348896
9,tracking,1,1.285120,1.779040,3.617792
9,tracking,2,1.348608,1.786464,3.700736
9,tracking,3,1.695520,1.899168,4.299776
9,tracking,4,1.421952,1.827680,3.847168
9,tracking,5,1.336000,1.784544,3.686400
9,tracking,6,1.300704,1.777632,3.643392
9,tracking,7,1.297184,1.782752,3.643392
9,tracking,8,1.298464,1.773728,3.621888
9,tracking,9,1.292192,1.774304,3.620864
10,tracking,0,1.297664,1.776288,4.348928
10,tracking,1,1.283072,1.779200,3.623936
10,tracking,2,1.461248,1.949920,4.069376
10,tracking,3,1.430528,1.842016,3.909632
10,tracking,4,1.374464,1.792224,3.739648
