frame_id,iteration_type,iteration_id,forward_cuda_ms,backward_cuda_ms,full_iteration_cuda_ms
1,tracking,0,2.458336,2.008032,7.548928
1,tracking,1,1.358048,1.907744,3.894272
1,tracking,2,1.271808,1.874880,3.710976
1,tracking,3,1.275904,1.871840,3.710976
1,tracking,4,1.284000,1.867392,3.708928
1,tracking,5,1.272448,1.860000,3.696640
1,tracking,6,1.265376,1.898656,3.726336
1,tracking,7,1.265664,1.911520,3.734528
1,tracking,8,1.286528,1.899904,3.740672
1,tracking,9,1.256512,1.728128,3.551232
2,tracking,0,1.504256,1.854688,4.791904
2,tracking,1,1.271808,1.738464,3.576832
2,tracking,2,1.918528,2.071584,4.700160
2,tracking,3,1.416192,1.963456,4.069376
2,tracking,4,1.278976,2.099488,3.928064
2,tracking,5,1.262496,2.021568,3.830784
2,tracking,6,1.256448,1.852224,3.664288
2,tracking,7,1.241504,1.911136,3.899392
2,tracking,8,1.252992,1.978400,3.775488
2,tracking,9,1.259520,1.986368,3.784704
3,tracking,0,1.397024,1.856576,4.638720
3,tracking,1,1.246848,1.754944,3.551232
3,tracking,2,1.305600,1.963392,3.947520
3,tracking,3,1.435616,1.807360,3.883040
3,tracking,4,1.357248,1.756608,3.693568
3,tracking,5,1.252800,1.732768,3.539968
3,tracking,6,1.258912,1.723392,3.535872
3,tracking,7,1.254272,1.725632,3.544320
3,tracking,8,1.261568,1.726240,3.552256
3,tracking,9,1.247552,1.729056,3.535872
4,tracking,0,1.405664,1.764480,4.563712
4,tracking,1,1.240800,1.799840,3.678464
4,tracking,2,1.665024,1.872096,4.286464
4,tracking,3,1.402592,1.821696,3.825664
4,tracking,4,1.295936,1.776224,3.641344
4,tracking,5,1.288384,1.777504,3.622912
4,tracking,6,1.273856,1.771680,3.606656
4,tracking,7,1.286560,1.780064,3.631104
4,tracking,8,1.274880,1.769856,3.594464
4,tracking,9,1.270464,1.771040,3.601408
5,tracking,0,1.425408,1.763808,4.502528
5,tracking,1,1.286848,1.737344,3.591168
5,tracking,2,1.371488,1.908768,3.916032
5,tracking,3,1.373184,1.785504,3.732480
5,tracking,4,1.331200,1.776768,3.684736
